Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
6,25,81,4,12230,20,9.6294,17.69230769,0.65094744
7,25,83,2,12230,20,9.5657,19.23076923,0.64664132
8,25,86,3,12230,20,9.6136,21.53846154,0.64987936
9,25,90,4,13718,20,10.17,24.61538462,0.687492
10,25,93,3,13718,20,10.727,26.92307692,0.7251452
11,25,95,2,13718,20,11.284,28.46153846,0.7627984
12,25,96,1,14822,20,11.541,29.23076923,0.7801716
13,25,97,1,14822,20,11.541,30,0.7801716
14,25,97,0,14822,20,11.542,30,0.7802392
15,25,97,0,16295,20,10.143,30,0.6856668
16,25,96,-1,16295,20,8.3493,29.23076923,0.56441268
17,25,96,0,19137,20,7.1814,29.23076923,0.48546264
18,25,95,-1,19137,20,7.7946,28.46153846,0.52691496
19,25,94,-1,19137,21,8.4079,27.69230769,0.56837404
20,25,94,0,19137,21,9.0211,27.69230769,0.60982636
21,25,94,0,19893,21,9.6344,27.69230769,0.65128544
22,25,93,-1,19893,21,9.4763,26.92307692,0.64059788
23,25,93,0,19893,21,9.2325,26.92307692,0.624117
24,25,93,0,20291,21,9.2128,26.92307692,0.62278528
25,25,92,-1,20291,20,9.9025,26.15384615,0.669409
26,25,93,1,20291,20,10.592,26.92307692,0.7160192
27,25,93,0,21204,20,11.208,26.92307692,0.7576608
28,25,93,0,21204,20,10.038,26.92307692,0.6785688
29,25,93,0,21204,20,8.8688,26.92307692,0.59953088
30,25,92,-1,20512,20,8.6702,26.15384615,0.58610552
31,130,91,-1,20512,20,10.535,25.38461538,0.712166
32,130,90,-1,20836,20,12.399,24.61538462,0.8381724
33,130,90,0,20836,20,11.422,24.61538462,0.7721272
34,130,89,-1,20836,20,9.9031,23.84615385,0.66944956
35,130,89,0,19525,20,8.6189,23.84615385,0.58263764
36,130,90,1,19525,20,8.7745,24.61538462,0.5931562
37,130,90,0,19078,20,9.4581,24.61538462,0.63936756
38,130,90,0,19078,21,11.08,24.61538462,0.749008
39,130,91,1,19078,21,12.702,25.38461538,0.8586552
40,130,93,2,22043,21,13.324,26.92307692,0.9007024
41,130,94,1,22043,22,13.516,27.69230769,0.9136816
42,130,96,2,22043,22,13.708,29.23076923,0.9266608
43,130,98,2,22043,22,13.9,30.76923077,0.93964
44,130,99,1,20468,22,13.325,31.53846154,0.90077
45,130,101,2,20468,22,12.318,33.07692308,0.8326968
46,130,103,2,19623,21,11.348,34.61538462,0.7671248
47,130,104,1,19623,22,11.272,35.38461538,0.7619872
48,130,105,1,19623,22,11.196,36.15384615,0.7568496
49,130,106,1,18411,22,10.525,36.92307692,0.71149
50,130,107,1,18411,22,9.6214,37.69230769,0.65040664
51,130,107,0,18612,22,10.34,37.69230769,0.698984
52,130,108,1,18612,23,12.441,38.46153846,0.8410116
53,130,108,0,19829,23,14.541,38.46153846,0.9829716
54,130,108,0,19829,23,15.24,38.46153846,1.030224
55,130,108,0,19829,23,15.816,38.46153846,1.0691616
56,130,109,1,19829,23,16.328,39.23076923,1.1037728
57,130,109,0,23757,23,16.751,39.23076923,1.1323676
58,130,109,0,23757,22,17.174,39.23076923,1.1609624
59,130,109,0,23757,21,17.597,39.23076923,1.1895572
60,130,109,0,23757,21,18.019,39.23076923,1.2180844
61,25,109,0,20733,21,17.851,39.23076923,1.2067276
62,25,109,0,20733,20,15.808,39.23076923,1.0686208
63,25,110,1,20733,20,13.765,40,0.930514
64,25,110,0,21494,20,12.433,40,0.8404708
65,25,110,0,21494,20,12.364,40,0.8358064
66,25,110,0,22775,21,12.341,40,0.8342516
67,25,111,1,22775,21,13.036,40.76923077,0.8812336
68,25,111,0,22775,21,13.731,40.76923077,0.9282156
69,25,111,0,22775,20,14.426,40.76923077,0.9751976
70,25,110,-1,24984,20,15.563,40,1.0520588
71,25,109,-1,24984,20,16.729,39.23076923,1.1308804
72,25,109,0,24984,20,17.895,39.23076923,1.209702
73,25,108,-1,26334,20,19.408,38.46153846,1.3119808
74,25,107,-1,26334,19,21.906,37.69230769,1.4808456
75,25,107,0,26334,19,24.405,37.69230769,1.649778
76,25,107,0,26825,19,26.25,37.69230769,1.7745
77,25,106,-1,26825,18,24.072,36.92307692,1.6272672
78,25,106,0,26825,18,21.894,36.92307692,1.4800344
79,25,106,0,22991,18,19.6,36.92307692,1.32496
80,25,106,0,22991,18,17.133,36.92307692,1.1581908
81,25,105,-1,25769,19,15.086,36.15384615,1.0198136
82,25,104,-1,25769,20,15.619,35.38461538,1.0558444
83,25,104,0,25769,21,16.152,35.38461538,1.0918752
84,25,104,0,26457,21,16.473,35.38461538,1.1135748
85,25,103,-1,26457,21,16.253,34.61538462,1.0987028
86,25,103,0,26457,20,16.032,34.61538462,1.0837632
87,25,102,-1,26771,20,16.061,33.84615385,1.0857236
88,25,100,-2,26771,20,18.334,32.30769231,1.2393784
89,25,100,0,26771,20,20.607,32.30769231,1.3930332
90,25,98,-2,25877,20,21.261,30.76923077,1.4372436
91,130,97,-1,25877,20,19.273,30,1.3028548
