Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,25,84,1,14396,13,5.9481,17.46031746,0.54603558
9,25,86,2,15283,14,6.4427,19.04761905,0.59143986
10,25,87,1,15283,14,6.9373,19.84126984,0.63684414
11,25,90,3,15283,14,7.4319,22.22222222,0.68224842
12,25,92,2,16677,14,8.3167,23.80952381,0.76347306
13,25,93,1,16677,15,9.2651,24.6031746,0.85053618
14,25,94,1,16677,15,10.213,25.3968254,0.9375534
15,25,94,0,16677,16,10.472,25.3968254,0.9613296
16,25,93,-1,19248,16,10.513,24.6031746,0.9650934
17,25,92,-1,19248,16,10.554,23.80952381,0.9688572
18,25,92,0,19248,17,9.8422,23.80952381,0.90351396
19,25,90,-2,20850,17,8.7753,22.22222222,0.80557254
20,25,89,-1,20850,18,7.7085,21.42857143,0.7076403
21,25,88,-1,20850,18,7.2899,20.63492063,0.66921282
22,25,87,-1,21873,18,7.6321,19.84126984,0.70062678
23,25,86,-1,21873,18,7.9744,19.04761905,0.73204992
24,25,86,0,21873,18,8.2429,19.04761905,0.75669822
25,25,86,0,22398,19,8.2164,19.04761905,0.75426552
26,25,85,-1,22398,19,8.1899,18.25396825,0.75183282
27,25,85,0,22398,19,8.1481,18.25396825,0.74799558
28,25,86,1,21583,19,8.0256,19.04761905,0.73675008
29,25,86,0,21583,19,7.9032,19.04761905,0.72551376
30,25,88,2,21583,19,7.7807,20.63492063,0.71426826
31,195,88,0,22226,19,8.3529,20.63492063,0.76679622
32,195,89,1,22226,19,8.9694,21.42857143,0.82339092
33,195,89,0,22226,19,9.5859,21.42857143,0.87998562
34,195,90,1,22226,19,10.613,22.22222222,0.9742734
35,195,90,0,22226,19,11.771,22.22222222,1.0805778
36,195,91,1,22226,19,12.928,23.01587302,1.1867904
37,195,92,1,23638,19,13.072,23.80952381,1.2000096
38,195,93,1,23638,19,13.05,24.6031746,1.19799
39,195,94,1,23638,19,12.989,25.3968254,1.1923902
40,195,96,2,24470,19,12.882,26.98412698,1.1825676
41,195,96,0,24470,20,12.774,26.98412698,1.1726532
42,195,98,2,26443,20,12.579,28.57142857,1.1547522
43,195,100,2,26443,20,12.378,30.15873016,1.1363004
44,195,102,2,26443,20,12.215,31.74603175,1.121337
45,195,103,1,28706,21,12.401,32.53968254,1.1384118
46,195,104,1,28706,21,12.587,33.33333333,1.1554866
47,195,105,1,28706,21,12.326,34.12698413,1.1315268
48,195,106,1,30933,21,11.714,34.92063492,1.0753452
49,195,107,1,30933,21,11.103,35.71428571,1.0192554
50,195,108,1,30933,21,11.106,36.50793651,1.0195308
51,195,109,1,33404,21,11.594,37.3015873,1.0643292
52,195,109,0,33404,21,12.081,37.3015873,1.1090358
53,195,109,0,33404,21,12.735,37.3015873,1.169073
54,195,110,1,33983,21,13.442,38.0952381,1.2339756
55,195,110,0,33983,22,13.963,38.0952381,1.2818034
56,195,110,0,35902,22,13.898,38.0952381,1.2758364
57,195,110,0,35902,22,13.834,38.0952381,1.2699612
58,195,110,0,36825,23,14.671,38.0952381,1.3467978
59,195,111,1,36825,23,15.793,38.88888889,1.4497974
60,195,111,0,36825,22,16.502,38.88888889,1.5148836
61,25,111,0,37078,22,16.727,38.88888889,1.5355386
62,25,112,1,37078,22,16.952,39.68253968,1.5561936
63,25,112,0,38011,22,16.015,39.68253968,1.470177
64,25,112,0,38011,23,14.824,39.68253968,1.3608432
65,25,112,0,38011,23,13.632,39.68253968,1.2514176
66,25,112,0,36264,23,14.225,39.68253968,1.305855
67,25,112,0,36264,22,15.158,39.68253968,1.3915044
68,25,111,-1,36264,22,15.959,38.88888889,1.4650362
69,25,111,0,35956,23,16.479,38.88888889,1.5127722
70,25,110,-1,35956,23,16.999,38.0952381,1.5605082
71,25,110,0,37160,23,17.699,38.0952381,1.6247682
72,25,109,-1,37160,23,18.484,37.3015873,1.6968312
73,25,108,-1,37160,24,19.133,36.50793651,1.7564094
74,25,107,-1,36399,23,18.549,35.71428571,1.7027982
75,25,107,0,36399,23,17.966,35.71428571,1.6492788
76,25,107,0,36399,23,17.251,35.71428571,1.5836418
77,25,106,-1,36571,23,16.003,34.92063492,1.4690754
78,25,105,-1,36571,22,14.756,34.12698413,1.3546008
79,25,105,0,36571,22,13.64,34.12698413,1.252152
80,25,105,0,36571,22,13.703,34.12698413,1.2579354
81,25,106,1,34336,22,13.765,34.92063492,1.263627
82,25,106,0,34336,21,13.827,34.92063492,1.2693186
83,25,106,0,34336,21,14.461,34.92063492,1.3275198
84,25,106,0,35033,21,15.445,34.92063492,1.417851
85,25,106,0,35033,21,16.429,34.92063492,1.5081822
86,25,107,1,35033,21,16.658,35.71428571,1.5292044
87,25,107,0,38255,20,16.592,35.71428571,1.5231456
88,25,106,-1,38255,20,16.526,34.92063492,1.5170868
89,25,106,0,38255,20,16.46,34.92063492,1.511028
90,25,105,-1,38255,20,15.964,34.12698413,1.4654952
91,195,105,0,35313,20,14.822,34.12698413,1.3606596
92,195,104,-1,35313,19,13.679,33.33333333,1.2557322
93,195,104,0,35313,19,13.734,33.33333333,1.2607812
94,195,104,0,34625,18,16.866,33.33333333,1.5482988
95,195,104,0,34625,18,19.998,33.33333333,1.8358164
96,195,104,0,35820,19,21.295,33.33333333,1.954881
97,195,105,1,35820,19,22.555,34.12698413,2.070549
98,195,106,1,37504,19,22.41,34.92063492,2.057238
99,195,107,1,37504,20,21.958,35.71428571,2.0157444
100,195,107,0,40825,20,20.976,35.71428571,1.9255968
101,195,108,1,40825,21,19.746,36.50793651,1.8126828
102,195,109,1,40825,21,18.518,37.3015873,1.6999524
103,195,110,1,42047,21,17.293,38.0952381,1.5874974
104,195,111,1,42047,22,16.069,38.88888889,1.4751342
105,195,111,0,42047,22,16.186,38.88888889,1.4858748
106,195,112,1,41875,22,17.757,39.68253968,1.6300926
107,195,112,0,41875,22,19.071,39.68253968,1.7507178
108,195,113,1,47487,23,18.812,40.47619048,1.7269416
109,195,113,0,47487,24,18.552,40.47619048,1.7030736
110,195,113,0,50148,25,18.693,40.47619048,1.7160174
111,195,114,1,50148,25,18.974,41.26984127,1.7418132
112,195,114,0,49324,26,18.695,41.26984127,1.716201
113,195,114,0,49324,26,17.759,41.26984127,1.6302762
114,195,115,1,49324,26,17.075,42.06349206,1.567485
115,195,115,0,47505,25,17.721,42.06349206,1.6267878
116,195,116,1,47505,25,18.366,42.85714286,1.6859988
117,195,116,0,48184,25,18.842,42.85714286,1.7296956
118,195,117,1,48184,25,19.23,43.65079365,1.765314
119,195,117,0,48184,25,18.984,43.65079365,1.7427312
120,195,117,0,46908,25,18.152,43.65079365,1.6663536
121,195,118,1,46908,24,17.32,44.44444444,1.589976
122,195,118,0,46908,24,17.034,44.44444444,1.5637212
123,195,118,0,46129,24,17.213,44.44444444,1.5801534
124,195,118,0,46129,24,17.392,44.44444444,1.5965856
125,195,118,0,46129,24,17.683,44.44444444,1.6232994
126,195,118,0,45550,24,18.084,44.44444444,1.6601112
127,195,119,1,45550,24,18.486,45.23809524,1.6970148
128,195,119,0,45550,23,19.422,45.23809524,1.7829396
129,195,119,0,45568,23,20.936,45.23809524,1.9219248
130,195,120,1,45568,23,22.236,46.03174603,2.0412648
131,195,120,0,46111,23,21.598,46.03174603,1.9826964
132,195,121,1,46111,23,20.959,46.82539683,1.9240362
133,195,122,1,46111,22,20.238,47.61904762,1.8578484
134,195,122,0,46899,22,19.478,47.61904762,1.7880804
135,195,123,1,46899,22,18.717,48.41269841,1.7182206
136,195,123,0,47152,22,19.572,48.41269841,1.7967096
137,195,124,1,47152,22,20.781,49.20634921,1.9076958
138,195,124,0,47152,22,21.607,49.20634921,1.9835226
139,195,124,0,47351,22,21.754,49.20634921,1.9970172
140,195,124,0,47351,22,21.9,49.20634921,2.01042
141,195,125,1,49650,22,21.624,50,1.9850832
142,195,125,0,49650,23,21.3,50,1.95534
143,195,125,0,50963,23,21.547,50,1.9780146
144,195,125,0,50963,24,22.206,50,2.0385108
145,195,125,0,50963,24,22.865,50,2.099007
146,195,125,0,52628,24,21.532,50,1.9766376
147,195,125,0,52628,24,20.117,50,1.8467406
148,195,125,0,52664,24,20.275,50,1.861245
149,195,126,1,52664,24,21.572,50.79365079,1.9803096
150,195,126,0,52664,24,22.869,50.79365079,2.0993742
151,25,127,1,53986,24,23,51.58730159,2.1114
152,25,127,0,53986,24,23.132,51.58730159,2.1235176
153,25,127,0,53397,24,22.827,51.58730159,2.0955186
154,25,127,0,53397,24,22.277,51.58730159,2.0450286
155,25,127,0,53397,24,21.781,51.58730159,1.9994958
156,25,127,0,54212,24,21.533,51.58730159,1.9767294
157,25,126,-1,54212,24,21.284,50.79365079,1.9538712
158,25,126,0,54212,24,20.893,50.79365079,1.9179774
159,25,126,0,51859,24,19.622,50.79365079,1.8012996
160,25,125,-1,51859,24,18.351,50,1.6846218
161,25,125,0,51859,24,18.256,50,1.6759008
162,25,125,0,51850,23,19.086,50,1.7520948
163,25,124,-1,51850,23,19.915,49.20634921,1.828197
164,25,123,-1,51850,23,19.772,48.41269841,1.8150696
165,25,122,-1,49994,23,17.741,47.61904762,1.6286238
166,25,121,-1,49994,23,15.71,46.82539683,1.442178
167,25,121,0,49994,23,13.678,46.82539683,1.2556404
168,25,120,-1,49994,22,13.757,46.03174603,1.2628926
169,25,120,0,46926,22,16.519,46.03174603,1.5164442
170,25,119,-1,46926,21,19.282,45.23809524,1.7700876
171,25,118,-1,46926,20,22.045,44.44444444,2.023731
172,25,118,0,44446,20,22.872,44.44444444,2.0996496
173,25,118,0,44446,20,22.409,44.44444444,2.0571462
174,25,117,-1,44446,19,21.91,43.65079365,2.011338
175,25,116,-1,44482,19,20.996,42.85714286,1.9274328
176,25,115,-1,44482,19,20.081,42.06349206,1.8434358
177,25,115,0,43812,19,20.279,42.06349206,1.8616122
178,25,114,-1,43812,20,20.908,41.26984127,1.9193544
179,25,115,1,43812,20,21.263,42.06349206,1.9519434
180,25,114,-1,44582,20,19.935,41.26984127,1.830033
181,25,114,0,44582,20,18.607,41.26984127,1.7081226
182,25,113,-1,44527,20,18.101,40.47619048,1.6616718
183,25,113,0,44527,20,17.983,40.47619048,1.6508394
184,25,112,-1,44527,20,17.865,39.68253968,1.640007
185,25,112,0,44410,20,18.271,39.68253968,1.6772778
186,25,112,0,44410,20,18.922,39.68253968,1.7370396
187,25,112,0,44410,20,19.447,39.68253968,1.7852346
188,25,111,-1,47062,20,19.678,38.88888889,1.8064404
189,25,112,1,47062,22,19.841,39.68253968,1.8214038
190,25,111,-1,49089,23,18.966,38.88888889,1.7410788
191,25,111,0,49089,24,18.091,38.88888889,1.6607538
192,25,112,1,49089,24,17.28,39.68253968,1.586304
193,25,111,-1,48292,24,16.567,38.88888889,1.5208506
194,25,111,0,48292,24,16.016,38.88888889,1.4702688
195,25,111,0,48175,24,16.65,38.88888889,1.52847
196,25,110,-1,48175,24,17.284,38.0952381,1.5866712
197,25,111,1,48175,24,17.267,38.88888889,1.5851106
198,25,110,-1,48066,24,16.544,38.0952381,1.5187392
199,25,110,0,48066,24,15.822,38.0952381,1.4524596
200,25,110,0,48066,24,15.787,38.0952381,1.4492466
201,25,109,-1,46862,23,15.994,37.3015873,1.4682492
