Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,120,84,3,16398,17,7.9416,27.10280374,0.50349744
9,120,86,2,16791,17,8.6484,28.97196262,0.54830856
10,120,88,2,16791,19,9.1703,30.8411215,0.58139702
11,120,91,3,16575,20,9.415,33.64485981,0.596911
12,120,92,1,16575,20,9.6597,34.57943925,0.61242498
13,120,93,1,16575,20,12.729,35.51401869,0.8070186
14,120,94,1,19100,20,15.916,36.44859813,1.0090744
15,120,95,1,19100,21,16.483,37.38317757,1.0450222
16,120,96,1,21814,22,15.154,38.31775701,0.9607636
17,120,96,0,21814,23,14.338,38.31775701,0.9090292
18,120,97,1,23575,24,14.838,39.25233645,0.9407292
19,120,97,0,23575,26,15.282,39.25233645,0.9688788
20,120,97,0,24140,27,15.078,39.25233645,0.9559452
21,120,97,0,24140,27,14.873,39.25233645,0.9429482
22,120,97,0,24140,27,15.046,39.25233645,0.9539164
23,120,97,0,24566,27,15.252,39.25233645,0.9669768
24,120,97,0,24566,27,14.662,39.25233645,0.9295708
25,120,97,0,25735,26,13.921,39.25233645,0.8825914
26,120,97,0,25735,26,14.226,39.25233645,0.9019284
27,120,98,1,26449,26,15.353,40.18691589,0.9733802
28,120,99,1,26449,26,15.649,41.12149533,0.9921466
29,120,100,1,27446,27,14.97,42.05607477,0.949098
30,120,101,1,27446,27,14.914,42.99065421,0.9455476
31,180,102,1,28648,28,16.831,43.92523364,1.0670854
32,180,104,2,28648,28,18.558,45.79439252,1.1765772
33,180,104,0,28747,28,15.749,45.79439252,0.9984866
34,180,105,1,28747,28,12.939,46.72897196,0.8203326
35,180,106,1,28747,28,14.856,47.6635514,0.9418704
36,180,108,2,28670,27,22.323,49.53271028,1.4152782
37,180,109,1,28670,27,23.565,50.46728972,1.494021
38,180,110,1,30259,27,23.051,51.40186916,1.4614334
39,180,111,1,30259,27,22.523,52.3364486,1.4279582
40,180,111,0,31223,27,21.981,52.3364486,1.3935954
41,180,113,2,31223,27,21.987,54.20560748,1.3939758
42,180,114,1,33211,28,22.54,55.14018692,1.429036
43,180,115,1,33211,28,22.337,56.07476636,1.4161658
44,180,116,1,34302,28,20.902,57.00934579,1.3251868
45,180,116,0,34302,28,20.429,57.00934579,1.2951986
46,180,117,1,34474,28,21.183,57.94392523,1.3430022
47,180,117,0,34474,28,22.212,57.94392523,1.4082408
48,180,118,1,35758,28,23.515,58.87850467,1.490851
49,180,118,0,35758,28,23.657,58.87850467,1.4998538
50,180,118,0,38217,29,22.728,58.87850467,1.4409552
51,180,119,1,38217,29,22.217,59.81308411,1.4085578
52,180,119,0,38466,29,22.197,59.81308411,1.4072898
53,180,119,0,38466,30,22.489,59.81308411,1.4258026
54,180,120,1,39607,30,23.509,60.74766355,1.4904706
55,180,120,0,39607,29,24.459,60.74766355,1.5507006
56,180,121,1,39048,29,24.337,61.68224299,1.5429658
57,180,121,0,39048,29,24.263,61.68224299,1.5382742
58,180,122,1,39048,29,24.948,62.61682243,1.5817032
59,180,122,0,39768,29,25.633,62.61682243,1.6251322
60,180,122,0,39768,29,26.309,62.61682243,1.6679906
61,120,122,0,40953,29,26.984,62.61682243,1.7107856
62,120,122,0,40953,29,27.367,62.61682243,1.7350678
63,120,122,0,42000,29,27.671,62.61682243,1.7543414
64,120,122,0,42565,29,27.906,62.61682243,1.7692404
65,120,122,0,42565,29,27.359,62.61682243,1.7345606
66,120,122,0,43057,30,25.42,62.61682243,1.611628
67,120,121,-1,43057,30,26.051,61.68224299,1.6516334
68,120,121,0,44448,30,27.68,61.68224299,1.754912
69,120,121,0,44448,31,26.011,61.68224299,1.6490974
70,120,121,0,44735,31,21.532,61.68224299,1.3651288
71,120,121,0,44735,31,17.053,61.68224299,1.0811602
72,120,121,0,44735,31,21.49,61.68224299,1.362466
73,120,121,0,42122,31,26.108,61.68224299,1.6552472
74,120,121,0,42122,30,27.544,61.68224299,1.7462896
75,120,121,0,43667,29,27.742,61.68224299,1.7588428
76,120,121,0,43667,29,28.238,61.68224299,1.7902892
77,120,121,0,43329,29,29.581,61.68224299,1.8754354
78,120,121,0,43329,29,30.239,61.68224299,1.9171526
79,120,120,-1,43091,28,28.947,60.74766355,1.8352398
80,120,121,1,43091,28,28.012,61.68224299,1.7759608
81,120,121,0,43091,28,28.705,61.68224299,1.819897
82,120,121,0,45959,27,29.397,61.68224299,1.8637698
83,120,121,0,45959,27,30.09,61.68224299,1.907706
84,120,121,0,45959,26,27.255,61.68224299,1.727967
85,120,121,0,43345,26,24.42,61.68224299,1.548228
86,120,121,0,43345,25,25.163,61.68224299,1.5953342
87,120,121,0,44209,25,26.588,61.68224299,1.6856792
88,120,121,0,44209,25,28.318,61.68224299,1.7953612
89,120,120,-1,47826,25,30.107,60.74766355,1.9087838
90,120,121,1,47826,25,29.045,61.68224299,1.841453
91,180,120,-1,46497,26,26.083,60.74766355,1.6536622
92,180,121,1,46497,26,24.044,61.68224299,1.5243896
93,180,121,0,46862,26,22.62,61.68224299,1.434108
94,180,122,1,46862,26,22.031,62.61682243,1.3967654
95,180,122,0,46026,27,34.527,62.61682243,2.1890118
96,180,123,1,46026,27,37.198,63.55140187,2.3583532
97,180,123,0,44780,27,36.684,63.55140187,2.3257656
98,180,124,1,44780,28,34.216,64.48598131,2.1692944
99,180,126,2,49326,29,31.748,66.35514019,2.0128232
100,180,126,0,49326,30,31.087,66.35514019,1.9709158
101,180,127,1,50257,30,30.491,67.28971963,1.9331294
102,180,127,0,50279,31,29.783,67.28971963,1.8882422
103,180,128,1,50279,31,29.707,68.22429907,1.8834238
104,180,128,0,52622,31,30.504,68.22429907,1.9339536
105,180,129,1,52622,32,30.644,69.1588785,1.9428296
106,180,130,1,54117,32,30.224,70.09345794,1.9162016
107,180,130,0,54117,32,28.462,70.09345794,1.8044908
108,180,130,0,54117,32,25.557,70.09345794,1.6203138
109,180,131,1,53829,32,22.651,71.02803738,1.4360734
110,180,131,0,53829,31,27.395,71.02803738,1.736843
111,180,132,1,53441,31,31.465,71.96261682,1.994881
112,180,132,0,53441,30,32.466,71.96261682,2.0583444
113,180,132,0,53087,30,33.468,71.96261682,2.1218712
114,180,133,1,53087,30,31.083,72.89719626,1.9706622
115,180,133,0,53679,30,28.56,72.89719626,1.810704
116,180,133,0,53292,30,29.754,72.89719626,1.8864036
117,180,133,0,53292,30,30.888,72.89719626,1.9582992
118,180,133,0,53690,30,31.852,72.89719626,2.0194168
119,180,134,1,53690,29,32.64,73.8317757,2.069376
120,180,134,0,53834,29,31.391,73.8317757,1.9901894
121,180,134,0,53834,29,30.652,73.8317757,1.9433368
122,180,134,0,56808,29,31.359,73.8317757,1.9881606
123,180,134,0,56808,30,31.231,73.8317757,1.9800454
124,180,134,0,56808,31,29.948,73.8317757,1.8987032
125,180,134,0,59489,31,28.665,73.8317757,1.817361
