Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
6,25,80,3,12748,19,6.889,15.87301587,0.447785
7,25,83,3,12748,19,7.2346,18.25396825,0.470249
8,25,85,2,12748,20,7.5803,19.84126984,0.4927195
9,25,89,4,13602,20,7.9259,23.01587302,0.5151835
10,25,95,6,13602,20,7.5031,27.77777778,0.4877015
11,25,96,1,13602,20,7.0645,28.57142857,0.4591925
12,25,98,2,14697,21,7.5079,30.15873016,0.4880135
13,25,99,1,14697,21,9.1692,30.95238095,0.595998
14,25,99,0,16002,22,10.369,30.95238095,0.673985
15,25,99,0,16002,23,9.9347,30.95238095,0.6457555
16,25,99,0,17635,24,9.5,30.95238095,0.6175
17,25,98,-1,17635,24,9.1238,30.15873016,0.593047
18,25,97,-1,17635,25,8.8062,29.36507937,0.572403
19,25,96,-1,16166,25,8.5321,28.57142857,0.5545865
20,25,95,-1,16166,25,8.7574,27.77777778,0.569231
21,25,94,-1,16166,25,8.9827,26.98412698,0.5838755
22,25,93,-1,16002,25,9.208,26.19047619,0.59852
23,25,91,-2,16002,24,9.0829,24.6031746,0.5903885
24,25,90,-1,16002,24,8.9506,23.80952381,0.581789
25,25,89,-1,15294,23,8.9585,23.01587302,0.5823025
26,25,89,0,15294,23,9.3652,23.01587302,0.608738
27,25,88,-1,15294,23,9.7718,22.22222222,0.635167
28,25,89,1,16031,22,10.179,23.01587302,0.661635
29,25,90,1,16031,22,9.8732,23.80952381,0.641758
30,25,92,2,16031,22,9.4117,25.3968254,0.6117605
31,155,92,0,16429,22,8.9501,25.3968254,0.5817565
32,155,94,2,16429,22,9.3509,26.98412698,0.6078085
33,155,95,1,16429,22,9.9161,27.77777778,0.6445465
34,155,96,1,16769,21,10.481,28.57142857,0.681265
35,155,98,2,16769,21,11.178,30.15873016,0.72657
36,155,98,0,16769,21,11.899,30.15873016,0.773435
37,155,99,1,17114,21,12.62,30.95238095,0.8203
38,155,100,1,17114,20,12.195,31.74603175,0.792675
39,155,101,1,17114,20,11.77,32.53968254,0.76505
40,155,102,1,18033,20,11.626,33.33333333,0.75569
41,155,103,1,18033,20,12.477,34.12698413,0.811005
42,155,105,2,18033,20,13.329,35.71428571,0.866385
43,155,108,3,17571,20,14.189,38.0952381,0.922285
44,155,110,2,17571,20,15.068,39.68253968,0.97942
45,155,113,3,19274,20,15.911,42.06349206,1.034215
46,155,116,3,19274,20,14.966,44.44444444,0.97279
47,155,118,2,19274,20,14.021,46.03174603,0.911365
48,155,120,2,19221,20,13.952,47.61904762,0.90688
49,155,122,2,19221,21,14.572,49.20634921,0.94718
50,155,124,2,19221,21,15.191,50.79365079,0.987415
51,155,125,1,22312,21,15.811,51.58730159,1.027715
52,155,126,1,22312,21,15.672,52.38095238,1.01868
53,155,127,1,22312,21,15.028,53.17460317,0.97682
54,155,127,0,21978,21,15.169,53.17460317,0.985985
55,155,128,1,21978,21,15.714,53.96825397,1.02141
56,155,129,1,23049,21,16.27,54.76190476,1.05755
57,155,130,1,23049,22,16.848,55.55555556,1.09512
58,155,130,0,23049,22,17.427,55.55555556,1.132755
59,155,131,1,23991,22,19.381,56.34920635,1.259765
60,155,132,1,23991,22,21.508,57.14285714,1.39802
61,25,133,1,26005,23,21.081,57.93650794,1.370265
62,25,134,1,27860,23,20.654,58.73015873,1.34251
63,25,135,1,27860,24,24.12,59.52380952,1.5678
