Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,25,86,1,18548,19,6.0656,19.04761905,0.55682208
9,25,88,2,19517,19,6.2185,20.63492063,0.5708583
10,25,90,2,19517,19,6.3714,22.22222222,0.58489452
11,25,91,1,19517,19,6.6093,23.01587302,0.60673374
12,25,92,1,20138,19,7.1873,23.80952381,0.65979414
13,25,92,0,20138,19,7.7652,23.80952381,0.71284536
14,25,93,1,20138,19,8.3431,24.6031746,0.76589658
15,25,92,-1,18480,19,8.7413,23.80952381,0.80245134
16,25,91,-1,18480,19,8.9446,23.01587302,0.82111428
17,25,90,-1,18480,19,9.148,22.22222222,0.8397864
18,25,89,-1,19372,19,9.0775,21.42857143,0.8333145
19,25,87,-2,19372,19,8.6288,19.84126984,0.79212384
20,25,87,0,19372,19,8.18,19.84126984,0.750924
21,25,86,-1,20186,19,7.7472,19.04761905,0.71119296
22,25,84,-2,20186,19,7.3595,17.46031746,0.6756021
23,25,84,0,20186,19,6.9718,17.46031746,0.64001124
24,25,83,-1,19420,19,6.6979,16.66666667,0.61486722
25,25,83,0,19420,19,7.2587,16.66666667,0.66634866
26,25,83,0,19420,19,7.8194,16.66666667,0.71782092
27,25,84,1,20312,19,8.367,17.46031746,0.7680906
28,25,86,2,20312,19,8.7651,19.04761905,0.80463618
29,25,87,1,20312,19,9.1631,19.84126984,0.84117258
30,25,88,1,21340,20,9.5611,20.63492063,0.87770898
31,100,89,1,21340,20,9.9653,21.42857143,0.91481454
32,100,89,0,21340,20,10.372,21.42857143,0.9521496
33,100,90,1,21922,20,10.778,22.22222222,0.9894204
34,100,90,0,21922,19,10.964,22.22222222,1.0064952
35,100,90,0,21922,19,11.046,22.22222222,1.0140228
36,100,91,1,21922,19,11.128,23.01587302,1.0215504
37,100,91,0,22833,19,10.732,23.01587302,0.9851976
38,100,91,0,22833,19,10.306,23.01587302,0.9460908
39,100,91,0,22833,19,9.9948,23.01587302,0.91752264
40,100,92,1,23046,19,9.9762,23.80952381,0.91581516
41,100,93,1,23046,19,9.9576,24.6031746,0.91410768
42,100,94,1,23599,20,9.927,25.3968254,0.9112986
43,100,95,1,23599,20,9.707,26.19047619,0.8911026
44,100,96,1,23599,20,9.487,26.98412698,0.8709066
45,100,97,1,24471,20,9.267,27.77777778,0.8507106
46,100,98,1,24471,20,9.5189,28.57142857,0.87383502
47,100,98,0,24471,20,9.993,28.57142857,0.9173574
48,100,98,0,25053,20,10.467,28.57142857,0.9608706
49,100,98,0,25053,20,11.021,28.57142857,1.0117278
