Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,25,91,4,17314,19,8.0976,25.38461538,0.54739776
9,25,94,3,19199,18,8.6197,27.69230769,0.58269172
10,25,98,4,19199,18,9.1418,30.76923077,0.61798568
11,25,99,1,19199,17,9.664,31.53846154,0.6532864
12,25,101,2,19199,17,10.186,33.07692308,0.6885736
13,25,102,1,21029,17,10.496,33.84615385,0.7095296
14,25,102,0,21029,18,10.429,33.84615385,0.7050004
15,25,102,0,21029,18,10.362,33.84615385,0.7004712
16,25,101,-1,21029,18,10.295,33.07692308,0.695942
17,25,101,0,21029,18,9.5651,33.07692308,0.64660076
18,25,99,-2,21923,18,8.7451,31.53846154,0.59116876
19,25,98,-1,21923,18,7.9251,30.76923077,0.53573676
20,25,97,-1,21923,18,7.412,30,0.5010512
21,25,97,0,22860,18,7.6879,30,0.51970204
22,25,96,-1,22860,18,7.9638,29.23076923,0.53835288
23,25,96,0,22860,18,8.2397,29.23076923,0.55700372
24,25,96,0,23491,18,8.6719,29.23076923,0.58622044
25,25,97,1,23491,18,9.1041,30,0.61543716
26,25,97,0,23491,18,9.5363,30,0.64465388
27,25,97,0,23491,17,9.8595,30,0.6665022
28,25,98,1,22425,17,9.6104,30.76923077,0.64966304
29,25,98,0,22425,16,9.3613,30.76923077,0.63282388
30,25,98,0,22425,16,9.1123,30.76923077,0.61599148
31,205,99,1,21836,16,9.3165,31.53846154,0.6297954
32,205,99,0,21836,16,9.9068,31.53846154,0.66969968
33,205,99,0,20369,16,10.441,31.53846154,0.7058116
34,205,99,0,20369,17,10.335,31.53846154,0.698646
35,205,100,1,20958,17,10.527,32.30769231,0.7116252
36,205,101,1,20958,18,12.287,33.07692308,0.8306012
37,205,102,1,22099,19,14.048,33.84615385,0.9496448
38,205,104,2,22099,20,14.095,35.38461538,0.952822
39,205,106,2,22099,21,13.908,36.92307692,0.9401808
40,205,108,2,23014,21,13.865,38.46153846,0.937274
41,205,111,3,23014,22,13.873,40.76923077,0.9378148
42,205,113,2,23014,22,13.881,42.30769231,0.9383556
43,205,115,2,23194,22,14.186,43.84615385,0.9589736
44,205,117,2,23194,22,14.505,45.38461538,0.980538
45,205,119,2,23194,22,14.936,46.92307692,1.0096736
46,205,121,2,25609,22,15.819,48.46153846,1.0693644
47,205,123,2,25609,23,16.703,50,1.1291228
48,205,126,3,26976,24,17.586,52.30769231,1.1888136
49,205,127,1,26976,24,18.057,53.07692308,1.2206532
50,205,129,2,27574,25,18.501,54.61538462,1.2506676
51,205,130,1,27574,25,19.137,55.38461538,1.2936612
52,205,131,1,27574,25,19.808,56.15384615,1.3390208
53,205,133,2,27619,24,19.198,57.69230769,1.2977848
54,205,134,1,27619,24,18.268,58.46153846,1.2349168
55,205,134,0,28205,24,18.329,58.46153846,1.2390404
56,205,135,1,28205,24,18.607,59.23076923,1.2578332
57,205,136,1,28618,25,18.828,60,1.2727728
58,205,136,0,28618,25,19.039,60,1.2870364
59,205,136,0,28288,25,18.859,60,1.2748684
60,205,137,1,28288,25,18.181,60.76923077,1.2290356
61,25,137,0,28898,26,17.966,60.76923077,1.2145016
62,25,138,1,28898,26,20.183,61.53846154,1.3643708
63,25,138,0,28898,27,22.401,61.53846154,1.5143076
64,25,139,1,30390,27,22.789,62.30769231,1.5405364
65,25,139,0,30390,27,22.317,62.30769231,1.5086292
66,25,139,0,30390,27,21.844,62.30769231,1.4766544
67,25,139,0,34256,27,21.37,62.30769231,1.444612
68,25,138,-1,34256,26,20.895,61.53846154,1.412502
69,25,138,0,34256,26,20.42,61.53846154,1.380392
70,25,136,-2,34256,25,19.945,60,1.348282
71,25,135,-1,31970,25,19.479,59.23076923,1.3167804
72,25,134,-1,31970,24,19.018,58.46153846,1.2856168
73,25,133,-1,31970,23,19.165,57.69230769,1.295554
74,25,132,-1,32496,22,21.743,56.92307692,1.4698268
75,25,132,0,32496,22,24.322,56.92307692,1.6441672
76,25,132,0,32496,22,26.339,56.92307692,1.7805164
77,25,131,-1,33320,21,25.403,56.15384615,1.7172428
78,25,131,0,33320,21,24.468,56.15384615,1.6540368
79,25,130,-1,33320,21,23.532,55.38461538,1.5907632
80,25,129,-1,33859,20,23.141,54.61538462,1.5643316
81,25,128,-1,33859,20,23.006,53.84615385,1.5552056
82,25,127,-1,33888,20,22.859,53.07692308,1.5452684
83,25,126,-1,33888,20,22.676,52.30769231,1.5328976
84,25,125,-1,33888,20,22.552,51.53846154,1.5245152
85,25,125,0,34498,20,22.956,51.53846154,1.5518256
86,25,125,0,34498,20,23.359,51.53846154,1.5790684
87,25,124,-1,34498,20,23.25,50.76923077,1.5717
88,25,124,0,31853,20,22.432,50.76923077,1.5164032
89,25,123,-1,31853,20,21.614,50,1.4611064
90,25,122,-1,33926,20,21.377,49.23076923,1.4450852
91,205,121,-1,33926,21,22.01,48.46153846,1.487876
92,205,121,0,33926,21,22.643,48.46153846,1.5306668
93,205,120,-1,33357,22,20.445,47.69230769,1.382082
94,205,120,0,33357,22,18.128,47.69230769,1.2254528
95,205,121,1,33783,22,18.44,48.46153846,1.246544
96,205,122,1,33783,23,26.232,49.23076923,1.7732832
97,205,122,0,33783,23,33.284,49.23076923,2.2499984
98,205,124,2,37448,23,31.835,50.76923077,2.152046
99,205,125,1,37448,24,30.386,51.53846154,2.0540936
100,205,126,1,37348,24,28.792,52.30769231,1.9463392
101,205,128,2,37348,24,27.102,53.84615385,1.8320952
102,205,129,1,37942,24,26.415,54.61538462,1.785654
103,205,130,1,37942,24,26.397,55.38461538,1.7844372
104,205,131,1,40537,25,26.12,56.15384615,1.765712
105,205,132,1,40537,25,25.672,56.92307692,1.7354272
106,205,133,1,43044,26,25.395,57.69230769,1.716702
107,205,134,1,43044,27,25.192,58.46153846,1.7029792
108,205,135,1,44022,27,24.965,59.23076923,1.687634
109,205,136,1,44022,27,24.71,60,1.670396
110,205,137,1,43654,27,24.351,60.76923077,1.6461276
111,205,137,0,43654,28,23.838,60.76923077,1.6114488
112,205,138,1,42246,28,23.547,61.53846154,1.5917772
113,205,139,1,42246,28,23.888,62.30769231,1.6148288
114,205,140,1,43207,29,24.083,63.07692308,1.6280108
115,205,141,1,43207,29,24.059,63.84615385,1.6263884
116,205,141,0,42367,29,24.234,63.84615385,1.6382184
117,205,142,1,42367,29,24.922,64.61538462,1.6847272
118,205,143,1,41473,29,25.475,65.38461538,1.72211
119,205,143,0,41473,29,25.738,65.38461538,1.7398888
120,205,144,1,41845,29,26.128,66.15384615,1.7662528
121,205,145,1,41845,29,26.725,66.92307692,1.80661
122,205,146,1,41845,29,27.247,67.69230769,1.8418972
123,205,146,0,44365,29,27.37,67.69230769,1.850212
124,205,146,0,44365,29,27.494,67.69230769,1.8585944
