Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,110,91,1,18960,24,6.6132,15.57377049,0.41266368
9,110,92,1,19558,24,7.8726,16.39344262,0.49125024
10,110,94,2,19558,24,8.7094,18.03278689,0.54346656
11,110,96,2,19642,23,9.3285,19.67213115,0.5820984
12,110,99,3,19642,23,9.9412,22.13114754,0.62033088
13,110,101,2,20449,23,10.507,23.7704918,0.6556368
14,110,103,2,20449,23,11.073,25.40983607,0.6909552
15,110,105,2,20449,23,10.322,27.04918033,0.6440928
16,110,106,1,21824,23,9.3208,27.86885246,0.58161792
17,110,108,2,21824,24,8.3195,29.50819672,0.5191368
18,110,109,1,21824,24,7.4912,30.32786885,0.46745088
19,110,109,0,21824,24,8.2202,30.32786885,0.51294048
20,110,109,0,21985,24,8.9492,30.32786885,0.55843008
21,110,110,1,21985,23,9.8214,31.14754098,0.61285536
22,110,110,0,22188,23,10.729,31.14754098,0.6694896
23,110,110,0,22188,23,11.532,31.14754098,0.7195968
24,110,111,1,22355,22,12.09,31.96721311,0.754416
25,110,111,0,22355,22,12.648,31.96721311,0.7892352
26,110,111,0,22355,22,12.825,31.96721311,0.80028
27,110,112,1,23157,22,12.588,32.78688525,0.7854912
28,110,113,1,23157,23,12.352,33.60655738,0.7707648
29,110,114,1,23157,23,13.13,34.42622951,0.819312
30,110,115,1,23693,23,13.973,35.24590164,0.8719152
31,165,116,1,23693,22,14.701,36.06557377,0.9173424
32,165,116,0,24318,22,14.823,36.06557377,0.9249552
33,165,117,1,24318,22,14.945,36.8852459,0.932568
34,165,118,1,24318,22,15.288,37.70491803,0.9539712
35,165,118,0,24146,22,15.804,37.70491803,0.9861696
36,165,119,1,24146,22,16.319,38.52459016,1.0183056
37,165,119,0,24146,22,16.526,38.52459016,1.0312224
38,165,120,1,26322,22,16.612,39.3442623,1.0365888
39,165,121,1,26322,22,16.692,40.16393443,1.0415808
40,165,122,1,27457,23,16.733,40.98360656,1.0441392
41,165,123,1,27457,23,16.774,41.80327869,1.0466976
42,165,124,1,27457,23,17.404,42.62295082,1.0860096
43,165,125,1,28140,22,19.284,43.44262295,1.2033216
44,165,126,1,28140,22,21.165,44.26229508,1.320696
45,165,127,1,28140,22,20.407,45.08196721,1.2733968
46,165,128,1,29405,22,19.146,45.90163934,1.1947104
47,165,128,0,29405,22,19.059,45.90163934,1.1892816
48,165,129,1,30832,22,19.823,46.72131148,1.2369552
49,165,130,1,30832,23,19.629,47.54098361,1.2248496
50,165,131,1,31467,23,18.4,48.36065574,1.14816
51,165,132,1,31467,23,17.684,49.18032787,1.1034816
52,165,132,0,33518,23,17.806,49.18032787,1.1110944
