Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,25,86,1,18548,19,6.616224315449367,19.04761905,0.6086926373987341
9,25,88,2,19517,19,6.956399872253164,20.63492063,0.639988788506329
10,25,90,2,19517,19,7.296575429056961,22.22222222,0.671284939613924
11,25,91,1,19517,19,7.5837301958709675,23.01587302,0.6977031780537634
12,25,92,1,20138,19,7.658801802725806,23.80952381,0.7046097658225806
13,25,92,0,20138,19,7.733873409580645,23.80952381,0.7115163535913978
14,25,93,1,20138,19,7.8089450164354846,24.603174600000003,0.718422941360215
15,25,92,-1,18480,19,7.847982252,23.80952381,0.722014367
16,25,91,-1,18480,19,7.847982252,23.01587302,0.722014367
17,25,90,-1,18480,19,7.847982252,22.22222222,0.722014367
18,25,89,-1,19372,19,7.912740031348102,21.42857143,0.7279720826835443
19,25,87,-2,19372,19,8.066925220272152,19.84126984,0.7421571200253164
20,25,87,0,19372,19,8.221110409196204,19.84126984,0.7563421573670887
21,25,86,-1,20186,19,8.335207449,19.04761905,0.766839085
22,25,84,-2,20186,19,8.335207449,17.46031746,0.766839085
23,25,84,0,20186,19,8.335207449,17.46031746,0.766839085
24,25,83,-1,19420,19,8.335207449,16.66666667,0.766839085
25,25,83,0,19420,19,8.335207449,16.66666667,0.766839085
26,25,83,0,19420,19,8.335207449,16.66666667,0.766839085
27,25,84,1,20312,19,8.367047794204819,17.46031746,0.7697683967590361
28,25,86,2,20312,19,8.76505210926506,19.04761905,0.8063847937469879
29,25,87,1,20312,19,9.163056424325301,19.84126984,0.8430011907349397
30,25,88,1,21340,20,9.561060739385542,20.63492063,0.8796175877228916
31,100,89,1,21340,20,9.741311069857142,21.42857143,0.8962006182077922
32,100,89,0,21340,20,9.852796984142858,21.42857143,0.9064573224285715
33,100,90,1,21922,20,9.964282898428571,22.22222222,0.9167140266493506
34,100,90,0,21922,19,9.999958391,22.22222222,0.9199961720000001
35,100,90,0,21922,19,9.999958391,22.22222222,0.9199961720000001
36,100,91,1,21922,19,9.999958391,23.01587302,0.9199961720000001
37,100,91,0,22833,19,9.999958391,23.01587302,0.9199961720000001
38,100,91,0,22833,19,9.999958391,23.01587302,0.9199961720000001
39,100,91,0,22833,19,9.999958391,23.01587302,0.9199961720000001
40,100,92,1,23046,19,9.999958391,23.80952381,0.9199961720000001
41,100,93,1,23046,19,9.999958391,24.603174600000003,0.9199961720000001
42,100,94,1,23599,20,9.999958391,25.396825399999997,0.9199961720000001
43,100,95,1,23599,20,9.999958391,26.19047619,0.9199961720000001
44,100,96,1,23599,20,9.999958391,26.98412698,0.9199961720000001
45,100,97,1,24471,20,9.999958391,27.77777778,0.9199961720000001
46,100,98,1,24471,20,10.152653396006212,28.57142857,0.9340441124968945
47,100,98,0,24471,20,10.377204873956522,28.57142857,0.9547028485217391
48,100,98,0,25053,20,10.601756351906833,28.57142857,0.9753615845465838
49,100,98,0,25053,20,10.92208616925926,28.57142857,1.0048319277037037
50,100,98,0,25053,20,11.354851428518518,28.57142857,1.0446463314074075
51,100,98,0,24471,20,11.787616687777778,28.57142857,1.084460735111111
52,100,98,0,24471,20,12.047256388439717,28.57142857,1.1083475877304965
53,100,98,0,24471,20,12.252224860070921,28.57142857,1.1272046873758865
54,100,99,1,25344,20,12.457193331702127,29.36507937,1.1460617870212766
55,100,99,0,25344,20,12.517581798435375,29.36507937,1.151617525707483
56,100,99,0,25344,20,12.568741754217688,29.36507937,1.1563242413537413
57,100,99,0,26439,21,12.61990171,29.36507937,1.161030957
58,100,99,0,26439,21,12.682831860684932,29.36507937,1.1668205309726027
59,100,99,0,27205,21,12.745762011369862,29.36507937,1.1726101049452053
60,100,100,1,27205,21,12.821215151818182,30.15873016,1.179551793969697
61,25,99,-1,27205,21,13.040682674545454,29.36507937,1.199742806090909
62,25,99,0,26808,21,13.260150197272727,29.36507937,1.219933818212121
63,25,99,0,26808,21,13.420519715774647,29.36507937,1.234687813943662
64,25,99,0,26808,21,13.50567359253521,29.36507937,1.2425219706338027
65,25,98,-1,26662,21,13.590827469295773,28.57142857,1.2503561273239436
66,25,99,1,26662,21,13.573434337021277,29.36507937,1.2487559591489361
67,25,98,-1,26662,21,13.487676532056737,28.57142857,1.2408662410638298
68,25,99,1,26275,21,13.401918727092198,29.36507937,1.2329765229787233
69,25,99,0,26275,21,13.345094741744967,29.36507937,1.2277487163624161
70,25,99,0,26275,21,13.296431577315436,29.36507937,1.2232717052885906
71,25,99,0,27041,21,13.247768412885907,29.36507937,1.2187946942147652
72,25,99,0,27041,21,13.23803578,29.36507937,1.217899292
73,25,99,0,27748,21,13.23803578,29.36507937,1.217899292
74,25,99,0,27748,21,13.23803578,29.36507937,1.217899292
75,25,98,-1,27748,22,13.23803578,28.57142857,1.217899292
76,25,98,0,27826,21,13.23803578,28.57142857,1.217899292
77,25,98,0,27826,21,13.23803578,28.57142857,1.217899292
78,25,98,0,27826,21,13.23803578,28.57142857,1.217899292
79,25,97,-1,27167,21,13.23803578,27.77777778,1.217899292
80,25,96,-1,27167,21,13.162666431407409,26.98412698,1.2109653119555557
81,25,96,0,27167,21,12.991372457333334,26.98412698,1.1952062664
82,25,96,0,27729,21,12.82007848325926,26.98412698,1.1794472208444446
83,25,96,0,27729,21,12.788806524125874,26.98412698,1.1765702004125875
84,25,95,-1,27729,21,12.806731489160839,26.19047619,1.178219296916084
85,25,95,0,28059,21,12.824656454195804,26.19047619,1.1798683934195806
86,25,95,0,28059,21,12.82680745,26.19047619,1.180066285
87,25,95,0,29261,22,12.82680745,26.19047619,1.180066285
88,25,95,0,29261,22,12.82680745,26.19047619,1.180066285
89,25,94,-1,29261,22,12.82680745,25.396825399999997,1.180066285
90,25,94,0,29300,22,12.82680745,25.396825399999997,1.180066285
91,100,94,0,29300,22,12.819842027342657,25.396825399999997,1.1794254662027972
92,100,94,0,29300,22,12.790819432937063,25.396825399999997,1.176755387881119
93,100,94,0,29261,22,12.761796838531469,25.396825399999997,1.1740853095594406
94,100,94,0,29261,22,12.756836613305785,25.396825399999997,1.1736289689008264
95,100,94,0,29261,22,12.79113604305785,25.396825399999997,1.1767845160082644
96,100,94,0,29571,22,12.825435472809918,25.396825399999997,1.1799400631157027
97,100,95,1,29571,21,12.74962414818182,26.19047619,1.1729654213636365
98,100,95,0,29571,21,12.669224875454546,26.19047619,1.165568688409091
99,100,96,1,27768,21,12.61455337,26.98412698,1.16053891
100,100,96,0,27768,21,12.61455337,26.98412698,1.16053891
101,100,96,0,28786,21,12.61455337,26.98412698,1.16053891
102,100,97,1,28786,21,12.585417391,27.77777778,1.15785839986
103,100,97,0,28786,22,12.531461874333333,27.77777778,1.1528944921933333
104,100,97,0,28718,22,12.477506357666666,27.77777778,1.1479305845266667
105,100,97,0,28718,21,12.45268682,27.77777778,1.145647187
106,100,98,1,28718,21,12.45268682,28.57142857,1.145647187
107,100,98,0,28718,21,12.45268682,28.57142857,1.145647187
108,100,98,0,25693,21,12.333292926666665,28.57142857,1.1346629489047617
109,100,98,0,25693,20,11.736323460000001,28.57142857,1.0797417584285716
110,100,99,1,25693,20,11.198524985578231,29.36507937,1.030264299176871
111,100,99,0,25693,19,11.193265441360543,29.36507937,1.0297804209455783
112,100,99,0,25325,19,11.188005897142856,29.36507937,1.0292965427142857
113,100,100,1,25325,19,11.18358788,30.15873016,1.028890085
114,100,100,0,25325,19,11.18358788,30.15873016,1.028890085
115,100,100,0,24636,19,11.18358788,30.15873016,1.028890085
116,100,100,0,24636,19,11.18358788,30.15873016,1.028890085
117,100,100,0,24636,19,11.246245931520468,30.15873016,1.0346546257368423
118,100,100,0,24161,18,11.487238437368422,30.15873016,1.056825936263158
119,100,100,0,24161,18,11.728230943216374,30.15873016,1.0789972467894737
120,100,100,0,24161,18,11.969223449064328,30.15873016,1.1011685573157894
121,100,100,0,26459,19,12.00778225,30.15873016,1.104715967
122,100,100,0,26459,19,12.00778225,30.15873016,1.104715967
123,100,99,-1,26459,19,12.00778225,29.36507937,1.104715967
124,100,99,0,25800,18,12.091416235529415,29.36507937,1.1124102936411766
125,100,99,0,25800,18,12.55604948847059,29.36507937,1.1551565527588237
126,100,98,-1,25800,18,13.020682741411767,28.57142857,1.1979028118764707
127,100,97,-1,25732,18,13.485315994352941,27.77777778,1.2406490709941176
128,100,97,0,25732,18,13.655505700939598,27.77777778,1.256306524228188
129,100,97,0,25732,18,13.742647227785236,27.77777778,1.264323545033557
130,100,97,0,28534,18,13.829788754630874,27.77777778,1.2723405658389262
131,100,97,0,28534,19,14.015437927605635,27.77777778,1.28942028971831
132,100,97,0,28534,19,14.225714012112679,27.77777778,1.3087656893661974
133,100,99,2,29319,19,14.43599009661972,29.36507937,1.3281110890140846
134,100,99,0,29319,19,14.52383484122449,29.36507937,1.3361928054081633
135,100,99,0,31432,20,14.60657828,29.36507937,1.3438052016666668
136,100,100,1,31432,20,14.68766685,30.15873016,1.35126535
137,100,100,0,31432,21,14.68766685,30.15873016,1.35126535
138,100,100,0,32450,21,14.68766685,30.15873016,1.35126535
139,100,101,1,32450,21,14.68766685,30.95238095,1.35126535
140,100,101,0,32450,21,14.68766685,30.95238095,1.35126535
141,100,101,0,32053,21,14.68766685,30.95238095,1.35126535
142,100,102,1,32053,21,14.78786807,31.74603175,1.3604838622272728
143,100,102,0,32964,22,15.145729569999999,31.74603175,1.3934071201818181
144,100,102,0,32964,22,15.503591069999995,31.74603175,1.4263303781363632
145,100,103,1,32964,22,15.63242121,32.53968254,1.438182751
146,100,104,1,33769,22,15.63242121,33.33333333,1.438182751
147,100,104,0,33769,22,15.63242121,33.33333333,1.438182751
148,100,105,1,33769,22,15.70366518890625,34.12698413,1.444737197171875
