Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
7,25,88,0,28878,27,7.942760738079208,16.53543307,0.6433636195742575
8,25,88,0,27573,28,7.978798982633664,16.53543307,0.6462827175940594
9,25,92,4,27573,29,8.015609475285714,19.68503937,0.6492643677142858
10,25,94,2,29754,30,8.052750931408164,21.25984252,0.6522728258775511
11,25,94,0,29754,30,8.126957016663463,21.25984252,0.6582835188365385
12,25,95,1,29771,29,8.214185809451923,22.04724409,0.665349051048077
13,25,95,0,29771,29,8.243843599,22.04724409,0.667751332
14,25,96,1,29771,29,8.243843599,22.83464567,0.667751332
15,25,96,0,30363,29,8.84755344312605,22.83464567,0.7166518292436974
16,25,96,0,30363,28,9.821278998168065,22.83464567,0.7955235989915966
17,25,95,-1,27582,27,10.56131042,22.04724409,0.8554661440000001
18,25,94,-1,27582,27,10.56131042,21.25984252,0.8554661440000001
19,25,93,-1,27582,27,10.56131042,20.47244094,0.8554661440000001
20,25,92,-1,27582,27,10.56131042,19.68503937,0.8554661440000001
21,25,92,0,27668,27,10.442636516053097,19.68503937,0.8458535577876106
22,25,91,-1,27668,26,10.018801144814159,18.8976378,0.8115228927433629
23,25,91,0,27668,26,9.603407892897591,18.8976378,0.7778760393614457
24,25,90,-1,28792,25,9.601678487777109,18.11023622,0.7777359574337349
25,25,90,0,28792,24,9.599949082656627,18.11023622,0.777595875506024
26,25,90,0,28792,24,9.598219677536145,18.11023622,0.7774557935783133
27,25,90,0,28792,24,9.598644315507041,18.11023622,0.7774901892816901
28,25,90,0,30200,23,9.599992114802816,18.11023622,0.777599361112676
29,25,92,2,30200,22,9.601339914098592,19.68503937,0.7777085329436619
30,25,93,1,30200,22,9.602687713394365,20.47244094,0.7778177047746478
31,200,94,1,30200,21,9.603442481,21.25984252,0.7778788409999999
32,200,94,0,28878,21,9.603442481,21.25984252,0.7778788409999999
33,200,95,1,28878,20,9.603442481,22.04724409,0.7778788409999999
34,200,96,1,28878,20,9.603442481,22.83464567,0.7778788409999999
35,200,98,2,28878,19,9.60772054576087,24.40944882,0.7782253642391304
36,200,98,0,29625,19,9.66119635527174,24.40944882,0.7825569047282608
37,200,100,2,29625,18,9.714672164782609,25.98425197,0.7868884452173913
38,200,102,2,29625,18,9.768147974293477,27.55905512,0.7912199857065217
39,200,104,2,29625,18,9.963581898235294,29.13385827,0.8070501335294118
40,200,106,2,29178,18,10.371952993823529,30.70866142,0.8401281923529412
41,200,109,3,29178,17,10.780324089411764,33.07086614,0.8732062511764707
42,200,110,1,29178,17,11.188695185,33.85826772,0.9062843100000001
43,200,112,2,28475,17,11.486202576327685,35.43307087,0.9303824087570621
44,200,114,2,28475,16,11.548124596101696,37.00787402,0.9353980923728814
45,200,115,1,28475,16,11.610046615875707,37.79527559,0.9404137759887006
46,200,115,0,28475,16,11.671968635649717,37.79527559,0.9454294596045197
47,200,116,1,28475,16,12.177806823492064,38.58267717,0.9864023528888889
48,200,115,-1,29530,16,12.808852135661375,37.79527559,1.0375170232592592
49,200,115,0,29530,16,13.439897447830688,37.79527559,1.0886316936296296
50,200,114,-1,29530,16,14.07094276,37.00787402,1.139746364
51,200,114,0,29007,15,14.97031358173913,37.00787402,1.2125954005217392
52,200,113,-1,29007,15,15.869684403478264,36.22047244,1.2854444370434785
53,200,113,0,30088,16,16.13949565,36.22047244,1.307299148
54,200,113,0,30088,16,16.13949565,36.22047244,1.307299148
55,200,113,0,30088,16,16.13949565,36.22047244,1.307299148
56,200,113,0,30457,16,16.715653547164177,36.22047244,1.3539679377014926
57,200,114,1,30457,17,17.473756043432832,37.00787402,1.4153742399402987
58,200,115,1,31153,17,18.182255147304346,37.79527559,1.472762667356522
59,200,116,1,31153,18,18.320315238608696,38.58267717,1.4839455343130434
60,200,117,1,32646,19,18.458375329913043,39.37007874,1.4951284012695651
61,25,117,0,32646,20,18.48874855,39.37007874,1.4975886319999998
62,25,118,1,32646,20,18.48874855,40.15748031,1.4975886319999998
63,25,119,1,36285,21,18.25065181590909,40.94488189,1.4783027965454543
64,25,120,1,36285,21,17.853823925757577,41.73228346,1.4461597374545454
65,25,121,1,36285,21,17.456996035606064,42.51968504,1.4140166783636365
66,25,121,0,36929,22,18.6431121759292,42.51968504,1.510092086053097
67,25,121,0,36929,23,19.895184317522126,42.51968504,1.6115099298584072
68,25,121,0,39581,24,20.27080596,42.51968504,1.641935283
69,25,120,-1,39581,24,20.27080596,41.73228346,1.641935283
70,25,120,0,39581,24,20.27080596,41.73228346,1.641935283
71,25,118,-2,37624,24,20.526201213252033,40.15748031,1.662622298487805
72,25,117,-1,37624,24,20.89105157504065,39.37007874,1.6921751777560974
73,25,116,-1,39881,24,21.16833785,38.58267717,1.714635366
74,25,115,-1,39881,24,21.16833785,37.79527559,1.714635366
75,25,114,-1,39881,24,21.16833785,37.00787402,1.714635366
76,25,113,-1,39590,24,21.16833785,36.22047244,1.714635366
77,25,112,-1,39590,24,21.16833785,35.43307087,1.714635366
78,25,112,0,38431,24,21.231977973636365,35.43307087,1.7197902160000003
79,25,111,-1,38431,24,21.58553421606061,34.64566929,1.7484282715555557
80,25,111,0,37710,24,21.86837921,34.64566929,1.771338716
81,25,111,0,37710,24,21.86837921,34.64566929,1.771338716
82,25,111,0,37710,24,21.86837921,34.64566929,1.771338716
83,25,111,0,38345,24,21.32441539536364,34.64566929,1.7272776469090911
84,25,111,0,38345,24,19.89293167263636,34.64566929,1.6113274650909089
85,25,111,0,38294,24,18.71911502,34.64566929,1.516248316
86,25,110,-1,38294,24,18.71911502,33.85826772,1.516248316
87,25,110,0,39710,24,18.71911502,33.85826772,1.516248316
88,25,109,-1,39710,25,19.159330102242993,33.07086614,1.551905738149533
89,25,109,0,39710,25,19.64845797140187,33.07086614,1.591525096093458
90,25,109,0,37993,25,19.540877362037037,33.07086614,1.5828110664814814
91,200,108,-1,37993,26,19.244862496296296,32.28346457,1.558833861851852
92,200,108,0,38294,26,19.12645655,32.28346457,1.54924298
93,200,108,0,38294,26,19.12645655,32.28346457,1.54924298
94,200,109,1,39401,27,19.1541591953,33.07086614,1.55148689438
95,200,110,1,39675,27,19.2054603903,33.85826772,1.55564229138
96,200,111,1,39675,27,19.22905894,34.64566929,1.557553774
97,200,111,0,39675,27,19.22905894,34.64566929,1.557553774
98,200,112,1,39821,27,19.20435836462963,35.43307087,1.5555530272962963
99,200,113,1,39821,28,19.15685725814815,36.22047244,1.5517054374814816
100,200,114,1,39710,28,19.020253882,37.00787402,1.540640564
101,200,114,0,39710,29,18.725246470888887,37.00787402,1.516744964
102,200,114,0,40697,29,18.59544321,37.00787402,1.5062309
103,200,114,0,40697,29,18.59544321,37.00787402,1.5062309
104,200,114,0,39907,29,18.59544321,37.00787402,1.5062309
105,200,114,0,39907,29,18.59544321,37.00787402,1.5062309
106,200,115,1,40379,30,19.201104122844036,37.79527559,1.5552894339449541
107,200,115,0,40379,30,20.412425948532103,37.79527559,1.653406501834862
108,200,116,1,41186,29,21.23612479,38.58267717,1.720126108
109,200,118,2,41186,29,21.23612479,40.15748031,1.720126108
110,200,119,1,40628,29,21.23612479,40.94488189,1.720126108
111,200,120,1,40628,29,21.23612479,41.73228346,1.720126108
112,200,122,2,39950,29,21.23612479,43.30708661,1.720126108
113,200,123,1,39950,29,21.23612479,44.09448819,1.720126108
114,200,124,1,41753,29,21.23612479,44.88188976,1.720126108
115,200,124,0,41753,29,21.23612479,44.88188976,1.720126108
116,200,125,1,41263,29,21.23612479,45.66929134,1.720126108
117,200,125,0,41263,29,22.345865621578945,45.66929134,1.8100151153578943
118,200,125,0,44988,29,23.636261937368413,45.66929134,1.9145372169368413
119,200,126,1,44988,29,23.928318467281553,46.45669291,1.9381937962233007
120,200,126,0,46336,29,24.178777506116504,46.45669291,1.9584809787475728
121,200,126,0,46336,29,24.20382341,46.45669291,1.9605096969999998
122,200,127,1,47640,29,24.20382341,47.24409449,1.9605096969999998
123,200,128,1,47640,29,24.20382341,48.03149606,1.9605096969999998
124,200,128,0,48130,29,24.20382341,48.03149606,1.9605096969999998
125,200,128,0,48130,29,23.573958063584904,48.03149606,1.9094906036415094
126,200,128,0,50387,29,22.858201988113205,48.03149606,1.8515143611886793
127,200,129,1,50387,29,22.68642053,48.81889764,1.8376000630000002
128,200,129,0,48748,29,22.68642053,48.81889764,1.8376000630000002
129,200,129,0,48748,29,22.68642053,48.81889764,1.8376000630000002
130,200,129,0,49632,29,22.68642053,48.81889764,1.8376000630000002
131,200,130,1,49632,29,23.595079806222223,49.60629921,1.9112014644222224
132,200,130,0,49872,29,25.060659283999993,49.60629921,2.029913402199999
133,200,130,0,49872,29,25.32446359,49.60629921,2.0512815509999998
134,200,131,1,50748,30,25.32446359,50.39370079,2.0512815509999998
135,200,131,0,50748,30,25.32446359,50.39370079,2.0512815509999998
136,200,132,1,49443,30,25.32446359,51.18110236,2.0512815509999998
137,200,132,0,49443,30,25.475588613846156,51.18110236,2.0635226777032964
138,200,133,1,49022,30,25.719338652307695,51.96850394,2.0832664304505495
139,200,133,0,49022,30,25.76808866,51.96850394,2.087215181
140,200,133,0,50576,30,25.76808866,51.96850394,2.087215181
141,200,133,0,50576,30,25.880923228979594,51.96850394,2.0963547813367347
142,200,133,0,51022,30,26.000960004489798,51.96850394,2.1060777604183674
143,200,133,0,51022,30,26.00336074,51.96850394,2.10627222
144,200,133,0,51022,30,26.036101288129498,51.96850394,2.1089242043956835
145,200,133,0,56215,30,26.581777090287773,51.96850394,2.1531239443237413
146,200,133,0,56215,30,27.127452892446044,51.96850394,2.1973236842517987
147,200,133,0,54533,29,27.52033947,51.96850394,2.229147497
148,200,134,1,54533,29,27.52033947,52.75590551,2.229147497
149,200,134,0,53846,29,27.568243018387097,52.75590551,2.233027684354839
150,200,134,0,53846,29,27.66804207752688,52.75590551,2.241111408010753
151,25,135,1,53743,29,27.42568855310679,53.54330709,2.22148077268932
152,25,135,0,53743,30,26.973628606504853,53.54330709,2.184863917349514
153,25,136,1,55957,29,26.80882659716981,54.33070866,2.1715149545849055
154,25,136,0,55957,29,26.869727252830188,54.33070866,2.176447907415094
155,25,135,-1,55408,29,26.90383162,53.54330709,2.179210361
156,25,134,-1,55408,29,26.90383162,52.75590551,2.179210361
157,25,133,-1,55897,29,26.960006274571427,51.96850394,2.1837605079714284
158,25,132,-1,55897,29,27.064033412666664,51.18110236,2.1921867060666664
159,25,130,-2,50893,29,27.073247244897956,49.60629921,2.1929330264693876
160,25,129,-1,50893,29,26.961789596938775,48.81889764,2.1839049570816327
161,25,128,-1,51683,30,26.90383162,48.03149606,2.179210361
162,25,126,-2,51683,30,26.90383162,46.45669291,2.179210361
163,25,125,-1,50876,30,26.58494794514286,45.66929134,2.153380783485715
164,25,125,0,50876,30,25.994422621333335,45.66929134,2.1055482325333337
165,25,124,-1,51185,30,25.66372844,44.88188976,2.078762004
166,25,123,-1,51185,29,25.66372844,44.09448819,2.078762004
167,25,123,0,48379,29,25.599606354666665,44.09448819,2.0735681150666667
168,25,122,-1,48379,29,25.421489450962962,43.30708661,2.0591406458074073
169,25,122,0,48379,29,25.24337254725926,43.30708661,2.044713176548148
170,25,121,-1,46628,29,25.145514431926607,42.51968504,2.0367866691376144
171,25,121,0,46628,28,25.089001753027524,42.51968504,2.0322091420733948
172,25,120,-1,47143,28,25.05961516,41.73228346,2.0298288280000003
173,25,119,-1,47143,28,25.05961516,40.94488189,2.0298288280000003
174,25,118,-1,46490,28,25.062589029565217,40.15748031,2.030069711478261
175,25,118,0,46490,28,25.07002370347826,40.15748031,2.030671920173913
176,25,118,0,47503,28,25.069464615999998,40.15748031,2.03062663408
177,25,117,-1,47503,28,25.062624716,39.37007874,2.03007260208
178,25,117,0,48216,28,24.7166849864,39.37007874,2.0020514837200003
179,25,117,0,48216,28,24.1043096764,39.37007874,1.9524490832199999
180,25,116,-1,49657,28,23.83486454,38.58267717,1.930624027
181,25,116,0,49657,28,23.83486454,38.58267717,1.930624027
182,25,116,0,51717,28,23.83486454,38.58267717,1.930624027
183,25,116,0,53297,29,23.83486454,38.58267717,1.930624027
184,25,115,-1,53297,30,22.970455032588244,37.79527559,1.860606857341177
185,25,114,-1,53039,31,21.36969668552941,37.00787402,1.7309454320470585
186,25,113,-1,53039,31,20.80391215235294,36.22047244,1.6851168849411764
187,25,113,0,53039,31,20.435265488487392,36.22047244,1.6552565051092434
188,25,112,-1,53168,31,20.23619629,35.43307087,1.6391319
189,25,112,0,53168,30,20.23619629,35.43307087,1.6391319
190,25,112,0,51554,30,20.23619629,35.43307087,1.6391319
191,25,111,-1,51554,30,20.23619629,34.64566929,1.6391319
192,25,111,0,51494,30,20.1993394106,34.64566929,1.63614649274
193,25,111,0,51494,30,20.1155737756,34.64566929,1.62936147624
194,25,111,0,50215,30,20.06866502,34.64566929,1.6255618669999998
195,25,110,-1,50215,30,20.06866502,33.85826772,1.6255618669999998
196,25,110,0,49065,30,19.781189020202017,33.85826772,1.6022763110404035
197,25,110,0,49065,29,18.935671373737364,33.85826772,1.533789381747474
198,25,109,-1,48593,29,18.39454008,33.07086614,1.4899577469999998
199,25,109,0,48593,29,18.39454008,33.07086614,1.4899577469999998
200,25,109,0,46894,29,18.39454008,33.07086614,1.4899577469999998
201,25,110,1,46894,29,18.39454008,33.85826772,1.4899577469999998
202,25,111,1,43933,29,18.39454008,34.64566929,1.4899577469999998
203,25,111,0,43933,29,18.43664958390625,34.64566929,1.4933686169375
204,25,112,1,46078,29,18.509168877403848,35.43307087,1.4992426797596154
205,25,112,0,46078,29,18.590619016826924,35.43307087,1.5058401408173077
206,25,112,0,46379,29,18.65089212,35.43307087,1.5107222619999998
207,25,111,-1,46379,30,18.65089212,34.64566929,1.5107222619999998
208,25,111,0,46765,30,18.744647320000002,34.64566929,1.518316433226415
209,25,110,-1,46765,30,19.07948732,33.85826772,1.5454384733207545
210,25,110,0,45872,30,19.31460542148148,33.85826772,1.5644830395925926
211,200,109,-1,45872,29,19.02618355574074,33.07086614,1.5411208682962962
212,200,108,-1,46147,29,18.73776169,32.28346457,1.5177586969999999
213,200,108,0,46147,30,18.688958560786517,32.28346457,1.5138056436292133
214,200,109,1,48250,30,18.588425190120482,33.07086614,1.5056624406506023
215,200,110,1,53486,30,18.304484599759036,33.85826772,1.482663252698795
216,200,110,0,53486,31,18.17955074,33.85826772,1.47254361
217,200,111,1,52250,31,18.17955074,34.64566929,1.47254361
218,200,112,1,52250,31,18.03805241927835,35.43307087,1.461082245896907
219,200,112,0,51760,31,17.809829321340207,35.43307087,1.4425961747628864
220,200,113,1,51760,31,17.723146225208335,36.22047244,1.4355748439791665
221,200,113,0,52516,31,17.70307018875,36.22047244,1.4339486851249998
222,200,113,0,52516,31,17.69825194,36.22047244,1.4335584069999998
223,200,114,1,54447,31,17.69825194,37.00787402,1.4335584069999998
224,200,114,0,54447,31,17.710321896464645,37.00787402,1.4345360734141412
225,200,115,1,53726,31,17.72978956818182,37.79527559,1.4361129547272726
226,200,116,1,53726,31,18.263441093333327,38.58267717,1.4793387283333326
227,200,117,1,53975,31,19.086321036041664,39.37007874,1.5459920038541664
228,200,118,1,53975,31,19.818107938878505,40.15748031,1.605266743056075
229,200,118,0,53975,30,20.514469770654213,40.15748031,1.6616720514672902
230,200,119,1,54764,30,20.819984801886793,40.94488189,1.6864187690566037
231,200,120,1,54764,30,20.84247283962264,41.73228346,1.688240300188679
232,200,121,1,53958,29,21.032375270370373,42.51968504,1.7036223970092594
233,200,121,0,53958,29,21.418807640740745,42.51968504,1.7349234187685187
234,200,122,1,53125,29,21.558889374999996,43.30708661,1.7462700391562496
235,200,123,1,53125,29,21.124152958333333,44.09448819,1.7110563896770832
236,200,124,1,52868,29,21.033343820673075,44.88188976,1.7037008496634614
237,200,125,1,52868,29,21.503679190865387,45.66929134,1.7417980145673078
238,200,126,1,51700,29,21.83291395,46.45669291,1.76846603
239,200,127,1,51700,29,21.83291395,47.24409449,1.76846603
240,200,128,1,52919,29,22.11651417495576,48.03149606,1.7914376481592926
241,25,129,1,52919,29,22.90429257761062,48.81889764,1.85524769860177
242,25,129,0,51632,29,23.520565057187504,48.81889764,1.9051657693125004
243,25,129,0,51632,29,22.593284229062498,48.81889764,1.8300560224374998
244,25,129,0,51632,28,21.83291395,48.81889764,1.76846603
245,25,129,0,52576,28,21.83291395,48.81889764,1.76846603
246,25,129,0,52576,28,21.83291395,48.81889764,1.76846603
247,25,128,-1,52576,27,21.83291395,48.03149606,1.76846603
248,25,128,0,49271,27,21.664532235148513,48.03149606,1.7548271110693068
249,25,127,-1,49271,26,21.36385060148515,47.24409449,1.7304718986930694
250,25,126,-1,48190,26,21.22553705,46.45669291,1.719268501
251,25,125,-1,48190,26,21.22553705,45.66929134,1.719268501
252,25,123,-2,45787,26,21.22553705,44.09448819,1.719268501
253,25,121,-2,45787,25,21.22553705,42.51968504,1.719268501
254,25,120,-1,46447,25,21.22553705,41.73228346,1.719268501
255,25,119,-1,46447,25,21.629181010357136,40.94488189,1.751963661803571
256,25,117,-2,46447,25,22.121429742499995,39.37007874,1.7918358091249995
257,25,116,-1,45212,25,22.32817421,38.58267717,1.808582111
258,25,115,-1,45615,25,22.32817421,37.79527559,1.808582111
259,25,114,-1,45615,26,22.42994016631068,37.00787402,1.8168251536504854
260,25,114,0,45615,26,22.560409341067963,37.00787402,1.827393157048544
261,25,114,0,41838,26,22.59694071,37.00787402,1.8303521980000002
262,25,114,0,41838,26,22.59694071,37.00787402,1.8303521980000002
263,25,115,1,42654,27,22.59694071,37.79527559,1.8303521980000002
264,25,115,0,42654,27,22.59694071,37.79527559,1.8303521980000002
265,25,116,1,42654,27,22.59694071,38.58267717,1.8303521980000002
266,25,116,0,43804,27,22.59694071,38.58267717,1.8303521980000002
267,25,115,-1,43804,27,22.59694071,37.79527559,1.8303521980000002
268,25,115,0,43933,27,22.59694071,37.79527559,1.8303521980000002
269,25,115,0,43933,27,22.59694071,37.79527559,1.8303521980000002
270,25,114,-1,44765,27,22.44143078517855,37.00787402,1.8177558941071414
271,25,114,0,44765,27,21.734567490535696,37.00787402,1.7604999673214272
272,25,113,-1,44422,27,21.027704195892845,36.22047244,1.703244040535713
273,25,113,0,44422,27,20.424874564711537,36.22047244,1.6544148400865384
274,25,112,-1,43272,27,19.824168069519242,35.43307087,1.6057576136442315
275,25,112,0,43272,26,19.76409742,35.43307087,1.6008918909999998
276,25,112,0,43272,26,19.76409742,35.43307087,1.6008918909999998
277,25,111,-1,41821,26,19.76409742,34.64566929,1.6008918909999998
278,25,111,0,41821,26,19.76409742,34.64566929,1.6008918909999998
279,25,110,-1,42242,26,19.76409742,33.85826772,1.6008918909999998
280,25,110,0,42242,26,19.76409742,33.85826772,1.6008918909999998
281,25,110,0,42242,26,19.76409742,33.85826772,1.6008918909999998
282,25,109,-1,41667,26,19.170143222264162,33.07086614,1.5527816008867934
283,25,109,0,41667,26,18.2420897883019,33.07086614,1.477609272584907
284,25,109,0,41993,26,17.87117567580952,33.07086614,1.4475652293238095
285,25,109,0,41993,27,18.014544013904764,33.07086614,1.459178064561905
286,25,109,0,41143,27,18.09769765,33.07086614,1.4659135090000002
287,25,108,-1,41143,27,18.09769765,32.28346457,1.4659135090000002
288,25,108,0,41761,27,18.049048079906544,32.28346457,1.4619728939719627
289,25,108,0,41761,27,17.897018173364486,32.28346457,1.4496584720093457
290,25,107,-1,41632,27,17.615082417019224,31.49606299,1.4268216760480763
291,25,106,-1,41632,27,16.741353344903832,30.70866142,1.3560496207596142
292,25,106,0,42242,27,15.95499718,30.70866142,1.2923547709999998
293,25,105,-1,42242,27,15.95499718,29.92125984,1.2923547709999998
294,25,104,-1,40070,28,15.920064617684194,29.13385827,1.2895252334631564
295,25,104,0,40070,28,15.046750559789471,29.13385827,1.218786795042105
296,25,103,-1,40911,28,14.29570047,28.34645669,1.157951738
297,25,102,-1,40911,29,14.29570047,27.55905512,1.157951738
298,25,101,-1,41177,30,14.507630560796445,26.77165354,1.1751180753274324
299,25,101,0,41177,30,15.130954357256625,26.77165354,1.225607302761061
300,25,100,-1,39564,30,15.70441225,25.98425197,1.272057392
301,25,100,0,39564,29,15.70441225,25.98425197,1.272057392
302,25,100,0,39753,29,15.615440979684207,25.98425197,1.2648507191157892
303,25,100,0,39753,30,14.874013727052619,25.98425197,1.2047951117473672
304,25,100,0,38946,30,14.179961069473672,25.98425197,1.1485768465438586
305,25,101,1,38946,30,13.653872885263151,26.77165354,1.105963703561403
306,25,102,1,38268,30,13.127784701052633,27.55905512,1.0633505605789475
307,25,103,1,38268,29,13.09621941,28.34645669,1.060793772
308,25,103,0,39864,30,13.09621941,28.34645669,1.060793772
309,25,103,0,39864,30,13.030468985757576,28.34645669,1.0554679876565658
310,25,103,0,38182,30,12.967185657079645,28.34645669,1.0503420380530972
311,25,103,0,38182,29,13.024790011061945,28.34645669,1.0550079907079646
312,25,103,0,35710,29,13.082394365044246,28.34645669,1.059673943362832
313,25,103,0,35710,29,13.09621941,28.34645669,1.060793772
314,25,103,0,35693,29,13.09621941,28.34645669,1.060793772
315,25,102,-1,35693,29,13.205079823090907,27.55905512,1.0696114658181817
316,25,102,0,34371,29,13.318476086727271,27.55905512,1.0787965635454546
317,25,102,0,34371,29,13.34569119,27.55905512,1.0810009870000001
318,25,102,0,34500,29,13.34569119,27.55905512,1.0810009870000001
319,25,102,0,34500,29,13.794646348749996,27.55905512,1.1173663544999997
320,25,103,1,34886,30,14.329116775833342,28.34645669,1.1606584586666673
321,25,103,0,34886,30,13.913578991359216,28.34645669,1.12699989845631
322,25,103,0,34131,30,13.415431797184459,28.34645669,1.0866499761262132
323,25,103,0,34131,30,13.34569119,28.34645669,1.0810009870000001
324,25,103,0,35684,30,13.34569119,28.34645669,1.0810009870000001
325,25,103,0,35684,30,13.119890842621356,28.34645669,1.0627111587864075
326,25,103,0,36732,30,12.87445568242718,28.34645669,1.042830910728155
327,25,103,0,36732,30,12.714152515799999,28.34645669,1.0298463538499998
328,25,104,1,36611,30,12.567708045799998,29.13385827,1.0179843513499998
329,25,104,0,36611,30,12.54720582,29.13385827,1.0163236709999999
330,25,104,0,35118,30,12.54720582,29.13385827,1.0163236709999999
331,200,105,1,35118,29,12.657039172500003,29.92125984,1.0252201728750001
332,200,106,1,35006,30,12.809585495416668,30.70866142,1.0375764254791668
333,200,107,1,35006,30,13.407087012427192,31.49606299,1.0859740480388356
334,200,108,1,35006,30,14.115827327961172,32.28346457,1.143382013087379
335,200,109,1,35521,30,14.30009981,33.07086614,1.158308084
336,200,110,1,35521,29,14.30009981,33.85826772,1.158308084
337,200,110,0,38096,29,14.361508691292515,33.85826772,1.1632822035646255
338,200,111,1,38096,29,14.495006259319725,34.64566929,1.1740955069659862
339,200,111,0,38096,28,14.628503827346936,34.64566929,1.1849088103673469
340,200,112,1,37092,28,14.69258266,35.43307087,1.190099196
341,200,112,0,37092,27,14.69258266,35.43307087,1.190099196
342,200,112,0,37092,27,14.69258266,35.43307087,1.190099196
343,200,113,1,37607,26,14.74722981537931,36.22047244,1.1945256153931034
344,200,114,1,37607,26,14.802992218827587,37.00787402,1.199042369875862
345,200,115,1,38285,25,14.873394029999996,37.79527559,1.2047449164262294
346,200,116,1,38285,25,15.112149029999998,38.58267717,1.2240840717540982
347,200,117,1,38285,25,15.350904029999997,39.37007874,1.243423227081967
348,200,118,1,39984,25,15.601065591300811,40.15748031,1.2636863134390242
349,200,119,1,39984,24,15.857643343333333,40.94488189,1.284469111
350,200,120,1,40371,24,16.160814111967216,41.73228346,1.3090259429590168
351,200,121,1,40371,24,16.67624195622951,42.51968504,1.3507755982868856
352,200,122,1,40371,23,17.191669800491805,43.30708661,1.3925252536147545
353,200,123,1,40439,23,17.910285693906257,44.09448819,1.4507331412265632
354,200,123,0,40439,23,18.700291982968757,44.09448819,1.514723650992188
355,200,124,1,40268,23,19.34809714,44.88188976,1.567195869
356,200,126,2,40268,23,19.34809714,46.45669291,1.567195869
357,200,127,1,40482,24,19.34989214808081,47.24409449,1.5673412645555556
358,200,127,0,40482,24,19.358867188484847,47.24409449,1.5680682423333334
359,200,128,1,40997,25,19.496575752000012,48.03149606,1.5792226356000012
360,200,129,1,40997,25,20.090703170181822,48.81889764,1.627346956509091
361,200,130,1,40946,26,20.685215713958325,49.60629921,1.6755024725937488
362,200,130,0,40946,26,21.298599411875003,49.60629921,1.7251865522812502
363,200,131,1,40929,27,21.940536969381466,50.39370079,1.777183494567012
364,200,131,0,40929,27,22.8394592631959,50.39370079,1.8499962002371153
365,200,131,0,41435,28,23.696877698041256,50.39370079,1.9194470933711356
366,200,131,0,41435,28,24.336400873298988,50.39370079,1.9712484706907232
367,200,132,1,43186,29,24.83522895,51.18110236,2.011653545
368,200,132,0,43186,29,24.83522895,51.18110236,2.011653545
369,200,133,1,46121,30,24.83522895,51.96850394,2.011653545
370,200,134,1,46121,30,24.83522895,52.75590551,2.011653545
371,200,135,1,48293,30,24.933057366888903,53.54330709,2.0195776467777793
372,200,135,0,48293,30,25.544484972444458,53.54330709,2.06910328288889
373,200,136,1,50087,31,25.93579864,54.33070866,2.10079969
374,200,137,1,50087,31,25.93579864,55.11811024,2.10079969
375,200,137,0,50087,31,25.93579864,55.11811024,2.10079969
376,200,138,1,51228,30,25.93579864,55.90551181,2.10079969
377,200,138,0,51228,29,25.93579864,55.90551181,2.10079969
