Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
7,25,85,1,11832,19,8.650643056663366,19.84126984,0.562291799019802
8,25,87,2,11832,20,8.723098971762376,21.42857143,0.5670014334257426
9,25,90,3,13006,20,8.797894609119792,23.80952381,0.5718631497760417
10,25,93,3,13006,21,8.874124269796875,26.19047619,0.576818077640625
11,25,94,1,14274,22,8.896993168,26.98412698,0.578304556
12,25,95,1,14274,23,8.896993168,27.77777778,0.578304556
13,25,97,2,17069,23,8.9195178508,29.36507937,0.5797686604
14,25,98,1,17069,24,8.9570589888,30.15873016,0.5822088344
15,25,99,1,19446,26,8.972075444,30.95238095,0.583184904
16,25,99,0,19446,28,8.972075444,30.95238095,0.583184904
17,25,99,0,19446,30,8.972075444,30.95238095,0.583184904
18,25,99,0,19805,30,8.97441821776336,30.95238095,0.5833371841145039
19,25,98,-1,19805,30,8.97742177387023,30.15873016,0.5835324150305343
20,25,97,-1,19805,29,8.979944761,29.36507937,0.583696409
21,25,96,-1,18719,28,8.979944761,28.57142857,0.583696409
22,25,95,-1,18719,27,8.979944761,27.77777778,0.583696409
23,25,94,-1,18719,27,8.979944761,26.98412698,0.583696409
24,25,94,0,18812,26,8.979944761,26.98412698,0.583696409
25,25,93,-1,18812,26,8.979944761,26.19047619,0.583696409
26,25,93,0,18812,25,8.979944761,26.19047619,0.583696409
27,25,93,0,18203,25,8.979944761,26.19047619,0.583696409
28,25,93,0,18203,24,8.979944761,26.19047619,0.583696409
29,25,94,1,17997,24,9.05166845488,26.98412698,0.58835844932
30,25,95,1,17997,23,9.13136144808,27.77777778,0.59353849412
31,90,95,0,16450,23,9.19881925808,27.77777778,0.5979232518800001
32,90,96,1,16450,23,9.24792429328,28.57142857,0.6011150790800001
33,90,96,0,16450,23,9.29702932848,28.57142857,0.6043069062800001
34,90,97,1,15904,23,9.428116596756098,29.36507937,0.6128275786341464
35,90,97,0,15904,22,9.56831300204065,29.36507937,0.6219403448943089
36,90,98,1,15531,22,9.66242810987037,30.15873016,0.6280578270185185
37,90,98,0,15531,22,9.697894293666666,30.15873016,0.6303631293333334
38,90,99,1,15531,23,9.827434802375,30.95238095,0.6387832626250001
39,90,100,1,16111,23,10.198880718,31.74603175,0.662927247
40,90,100,0,16111,23,10.570326633625,31.74603175,0.687071231375
41,90,101,1,15855,24,10.593208255714286,32.53968254,0.6885585367142857
42,90,103,2,15855,24,10.480537096984126,34.12698413,0.6812349113174603
43,90,104,1,15855,24,10.459778588,34.92063492,0.6798856082
44,90,106,2,16455,24,10.806670678000001,36.50793651,0.7024335942000001
45,90,107,1,16455,24,11.153562768,37.301587299999994,0.7249815802000001
46,90,108,1,16455,24,11.468278803057325,38.095238099999996,0.7454381225668791
47,90,109,1,16951,24,11.65429061834395,38.88888889,0.757528890401274
48,90,110,1,16951,23,11.840302433630574,39.68253968,0.7696196582356689
49,90,111,1,16951,23,12.033584040238097,40.47619048,0.7821829625238096
50,90,112,1,16892,23,12.340759044206349,41.26984127,0.8021493379206349
51,90,112,0,16892,23,12.647934048174603,41.26984127,0.8221157133174603
52,90,112,0,18395,23,12.78923455,41.26984127,0.831300246
53,90,113,1,18395,23,12.78923455,42.06349206,0.831300246
54,90,114,1,18395,23,12.78923455,42.85714286,0.831300246
55,90,114,0,18778,23,12.78923455,42.85714286,0.831300246
56,90,115,1,18778,22,12.78923455,43.65079365,0.831300246
57,90,116,1,18778,22,12.806855393809524,44.44444444,0.8324456008299319
58,90,117,1,19274,22,12.87462787,45.23809524,0.8368508117142857
59,90,118,1,19274,22,12.942400346190476,46.03174603,0.8412560225986394
60,90,119,1,19274,21,13.210402289047618,46.82539683,0.8586761488571428
61,25,120,1,19829,21,13.903891848571428,47.61904762,0.9037529702857142
62,25,121,1,19829,21,14.597381408095236,48.41269841,0.9488297917142856
63,25,121,0,19746,22,14.998363232871286,48.41269841,0.9748936102574257
64,25,122,1,19746,22,15.326218123960397,49.20634921,0.9962041780792079
65,25,122,0,20512,22,15.390049409252336,49.20634921,1.000353211728972
66,25,122,0,20512,23,15.379412498037384,49.20634921,0.9996618126635514
67,25,122,0,21386,24,15.37558321,49.20634921,0.999412909
68,25,122,0,21386,24,15.37558321,49.20634921,0.999412909
69,25,122,0,21386,24,15.37558321,49.20634921,0.999412909
70,25,122,0,21386,24,15.37558321,49.20634921,0.999412909
71,25,122,0,21386,24,15.37558321,49.20634921,0.999412909
72,25,122,0,22290,24,15.37558321,49.20634921,0.999412909
73,25,122,0,22290,24,15.37558321,49.20634921,0.999412909
74,25,122,0,22290,25,15.37558321,49.20634921,0.999412909
75,25,122,0,22290,25,15.038229404137931,49.20634921,0.9774849115517241
76,25,121,-1,23051,24,14.605724524827586,48.41269841,0.9493720943103447
77,25,121,0,23051,24,14.173219645517241,48.41269841,0.9212592770689655
78,25,120,-1,23051,24,13.740714766206896,47.61904762,0.8931464598275861
79,25,120,0,21956,24,13.619613399999999,47.61904762,0.8852748709999999
80,25,120,0,21956,23,13.619613399999999,47.61904762,0.8852748709999999
81,25,120,0,21956,23,13.727510415454542,47.61904762,0.8922881770454544
82,25,120,0,22560,22,14.087167133636362,47.61904762,0.9156658638636362
83,25,120,0,22560,22,14.41085818,47.61904762,0.936705782
84,25,121,1,22113,22,14.41085818,48.41269841,0.936705782
85,25,120,-1,22113,22,14.41085818,47.61904762,0.936705782
86,25,120,0,21877,22,14.41085818,47.61904762,0.936705782
87,25,120,0,21877,22,14.41085818,47.61904762,0.936705782
88,25,119,-1,21612,22,14.41085818,46.82539683,0.936705782
89,25,118,-1,21612,22,14.41085818,46.03174603,0.936705782
90,25,118,0,21612,22,14.401357549732143,46.03174603,0.9360882410178571
91,90,118,0,21318,22,14.358172866696428,46.03174603,0.9332812365535714
