Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,25,84,1,14396,13,7.605523195656805,17.46031746,0.6997081344260354
9,25,86,2,15283,14,8.040415335893492,19.04761905,0.7397182112011834
10,25,87,1,15283,14,8.475307476130178,19.84126984,0.7797282879763313
11,25,90,3,15283,14,8.910199616366864,22.22222222,0.8197383647514793
12,25,92,2,16677,14,8.563295976245161,23.80952381,0.7878232299612904
13,25,93,1,16677,15,8.0891232556,24.603174600000003,0.7441993398
14,25,94,1,16677,15,7.614950534954839,25.396825399999997,0.7005754496387097
15,25,94,0,16677,16,7.685477766818182,25.396825399999997,0.7070639547792207
16,25,93,-1,19248,16,7.928015510000001,24.603174600000003,0.7293774268571428
17,25,92,-1,19248,16,8.170553253181819,23.80952381,0.7516908989350649
18,25,92,0,19248,17,8.248165331000001,23.80952381,0.75883121
19,25,90,-2,20850,17,8.248165331000001,22.22222222,0.75883121
20,25,89,-1,20850,18,8.248165331000001,21.42857143,0.75883121
21,25,88,-1,20850,18,8.236810171030676,20.63492063,0.7577865353251534
22,25,87,-1,21873,18,8.212125040662578,19.84126984,0.7555155034233129
23,25,86,-1,21873,18,8.18743991029448,19.04761905,0.7532444715214723
24,25,86,0,21873,18,8.167691806,19.04761905,0.7514276459999999
25,25,86,0,22398,19,8.167691806,19.04761905,0.7514276459999999
26,25,85,-1,22398,19,8.167691806,18.25396825,0.7514276459999999
27,25,85,0,22398,19,8.17169049047205,18.25396825,0.7517955249565217
28,25,86,1,21583,19,8.19668226842236,19.04761905,0.7540947684347825
29,25,86,0,21583,19,8.221674046372671,19.04761905,0.7563940119130435
30,25,88,2,21583,19,8.246665824322982,20.63492063,0.7586932553913043
31,195,88,0,22226,19,8.687334897962264,20.63492063,0.7992348102515723
32,195,89,1,22226,19,9.154536564943395,21.42857143,0.8422173637106918
33,195,89,0,22226,19,9.621738231924528,21.42857143,0.8851999171698112
34,195,90,1,22226,19,10.528959943337929,22.22222222,0.968664314565517
35,195,90,0,22226,19,11.575135352993103,22.22222222,1.064912452151724
36,195,91,1,22226,19,12.621310762648275,23.01587302,1.161160589737931
37,195,92,1,23638,19,12.76777532,23.80952381,1.174635329
38,195,93,1,23638,19,12.76777532,24.603174600000003,1.174635329
39,195,94,1,23638,19,12.76777532,25.396825399999997,1.174635329
40,195,96,2,24470,19,12.76777532,26.98412698,1.174635329
41,195,96,0,24470,20,12.76777532,26.98412698,1.174635329
42,195,98,2,26443,20,12.735022019577466,28.57142857,1.171622025612676
43,195,100,2,26443,20,12.700178082957747,30.15873016,1.1684163837112675
44,195,102,2,26443,20,12.65030104551181,31.74603175,1.1638276965118108
45,195,103,1,28706,21,12.46512610062992,32.53968254,1.146791601629921
46,195,104,1,28706,21,12.279951155748032,33.33333333,1.1297555067480316
47,195,105,1,28706,21,12.19847418,34.12698413,1.122259625
48,195,106,1,30933,21,12.19847418,34.92063492,1.122259625
49,195,107,1,30933,21,12.19847418,35.71428571,1.122259625
50,195,108,1,30933,21,12.292543052000001,36.50793651,1.1309139612
51,195,109,1,33404,21,12.460523180571428,37.301587299999994,1.1463681329857143
52,195,109,0,33404,21,12.628503309142857,37.301587299999994,1.1618223047714284
53,195,109,0,33404,21,13.015458140952381,37.301587299999994,1.197422149142857
54,195,110,1,33983,21,13.47156287904762,38.095238099999996,1.239383784857143
55,195,110,0,33983,22,13.833720211290323,38.095238099999996,1.2727022592903225
56,195,110,0,35902,22,13.898377425,38.095238099999996,1.2786507230000002
57,195,110,0,35902,22,13.963034638709676,38.095238099999996,1.2845991867096775
58,195,110,0,36825,23,13.97855237,38.095238099999996,1.286026818
59,195,111,1,36825,23,13.97855237,38.88888889,1.286026818
60,195,111,0,36825,22,14.29470832439394,38.88888889,1.3151131658181818
61,25,111,0,37078,22,14.982003877424242,38.88888889,1.3783443567272728
62,25,112,1,37078,22,15.669299430454545,39.68253968,1.4415755476363636
63,25,112,0,38011,22,15.95978720181208,39.68253968,1.468300422771812
64,25,112,0,38011,23,16.163170825973154,39.68253968,1.487011716395973
65,25,112,0,38011,23,16.366554450134227,39.68253968,1.5057230100201342
66,25,112,0,36264,23,16.59679617,39.68253968,1.5269052483333332
67,25,112,0,36264,22,16.832153717619047,39.68253968,1.5485581427777775
68,25,111,-1,36264,22,17.013226233030302,38.88888889,1.565216814151515
69,25,111,0,35956,23,17.078943055,38.88888889,1.5712627614999999
70,25,110,-1,35956,23,17.144659876969698,38.095238099999996,1.5773087088484847
71,25,110,0,37160,23,17.16568926,38.095238099999996,1.5792434119999998
72,25,109,-1,37160,23,17.16568926,37.301587299999994,1.5792434119999998
73,25,108,-1,37160,24,17.16568926,36.50793651,1.5792434119999998
74,25,107,-1,36399,23,17.16568926,35.71428571,1.5792434119999998
75,25,107,0,36399,23,17.16568926,35.71428571,1.5792434119999998
76,25,107,0,36399,23,17.135966600645162,35.71428571,1.5765089273548385
77,25,106,-1,36571,23,16.987353303870968,34.92063492,1.5628365041290322
78,25,105,-1,36571,22,16.838740007096774,34.12698413,1.5491640809032257
79,25,105,0,36571,22,16.696829229655172,34.12698413,1.5361082894252873
80,25,105,0,36571,22,16.615241126206897,34.12698413,1.528602183678161
81,25,106,1,34336,22,16.53365302275862,34.92063492,1.5210960779310345
82,25,106,0,34336,21,16.452064919310345,34.92063492,1.513589972183908
83,25,106,0,34336,21,15.871557458206892,34.92063492,1.4601832857862067
84,25,106,0,35033,21,14.985260713379308,34.92063492,1.3786439854413792
85,25,106,0,35033,21,14.098963968551724,34.92063492,1.2971046850965517
86,25,107,1,35033,21,14.27917764,35.71428571,1.3136843428333334
87,25,107,0,38255,20,14.874145362222222,35.71428571,1.3684213731574075
88,25,106,-1,38255,20,15.469113084444446,34.92063492,1.4231584034814817
89,25,106,0,38255,20,16.06408080666667,34.92063492,1.4778954338055559
90,25,105,-1,38255,20,16.457462286153845,34.12698413,1.514086529948718
