Time,WR,HR,VE,BF,VO2rel,HRR,VO2,Unnamed: 8,Unnamed: 9,Unnamed: 10
7.0,25.0,118.0,1173.925,23.0,9.980991454356618,37.70491803,0.6228138668088236,,,
8.0,25.0,121.0,1173.925,23.0,9.838610526966912,40.16393443,0.6139292969558823,,,
9.0,25.0,121.0,1356.94,23.0,9.696229599577205,40.16393443,0.6050447271029411,,,
10.0,25.0,123.0,1356.94,23.0,9.655352494616935,41.80327869,0.6024939957580645,,,
11.0,25.0,125.0,1356.94,23.0,9.811512221431451,43.44262295,0.6122383626935484,,,
12.0,25.0,126.0,1446.414,23.0,9.967671948245968,44.26229508,0.6219827296290322,,,
13.0,25.0,127.0,1446.414,23.0,9.749924622697842,45.08196721,0.6083952965395684,,,
14.0,25.0,126.0,1521.3629999999998,22.0,9.471308707230214,44.26229508,0.5910096634460431,,,
15.0,25.0,126.0,1521.3629999999998,22.0,9.214982065,44.26229508,0.575014881,,,
16.0,25.0,126.0,1521.3629999999998,22.0,9.214982065,44.26229508,0.575014881,,,
17.0,25.0,125.0,1521.3629999999998,22.0,9.214982065,43.44262295,0.575014881,,,
18.0,25.0,123.0,1883.326,22.0,9.214982065,41.80327869,0.575014881,,,
19.0,25.0,122.0,1883.326,22.0,9.214982065,40.98360656,0.575014881,,,
20.0,25.0,121.0,1883.326,22.0,9.181766240059321,40.16393443,0.5729422135508474,,,
21.0,25.0,121.0,1883.326,22.0,9.030785217601695,40.16393443,0.5635209978728813,,,
22.0,25.0,121.0,1839.751,22.0,8.879804195144068,40.16393443,0.5540997821949153,,,
23.0,25.0,121.0,1839.751,22.0,8.858666852,40.16393443,0.5527808120000001,,,
24.0,25.0,120.0,1878.6779999999999,22.0,8.858666852,39.3442623,0.5527808120000001,,,
25.0,25.0,119.0,1878.6779999999999,21.0,8.858666852,38.52459016,0.5527808120000001,,,
26.0,25.0,121.0,1878.6779999999999,21.0,8.858666852,40.16393443,0.5527808120000001,,,
27.0,25.0,121.0,1831.036,21.0,8.858666852,40.16393443,0.5527808120000001,,,
28.0,25.0,122.0,1831.036,20.0,8.722213669972973,40.98360656,0.5442661334189189,,,
29.0,25.0,121.0,1831.036,20.0,8.412092801729731,40.16393443,0.5249145911891893,,,
30.0,25.0,121.0,1812.444,20.0,8.101971933486487,40.16393443,0.5055630489594595,,,
31.0,25.0,120.0,1812.444,20.0,7.940709082000001,39.3442623,0.495500247,,,
