Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,130,107,2,29001.0,24,13.008486145086207,32.0610687,1.03157295175
9,130,108,1,29001.0,24,12.88886745112069,32.82442748,1.02208718925
10,130,110,2,28768.0,24,12.769248757155173,34.35114504,1.01260142675
11,130,112,2,28768.0,24,12.64782528991228,35.8778626,1.0029725457280703
12,130,114,2,30780.0,24,12.52610802236842,37.40458015,0.9933203663421053
13,130,115,1,30780.0,23,12.47498677,38.16793893,0.989266451
14,130,116,1,30780.0,23,12.47498677,38.93129771,0.989266451
15,130,117,1,33283.0,24,12.47498677,39.69465649,0.989266451
16,130,118,1,33283.0,24,12.47498677,40.45801527,0.989266451
17,130,119,1,33283.0,24,12.47498677,41.22137405,0.989266451
18,130,120,1,36817.0,25,12.47498677,41.98473282,0.989266451
19,130,122,2,36817.0,25,12.655391451142856,43.51145038,1.0035725421714285
20,130,123,1,36817.0,25,12.989474194,44.27480916,1.0300653036
21,130,125,2,36431.0,25,13.323556936857143,45.80152672,1.0565580650285713
22,130,127,2,36431.0,24,13.645178296666666,47.32824427,1.0820626387863248
23,130,129,2,36431.0,24,13.667726463333333,48.85496183,1.0838507084444444
24,130,131,2,37767.0,23,13.69027463,50.38167939,1.0856387781025643
25,130,132,1,37767.0,22,13.69703908,51.14503817,1.0861751990000001
26,130,133,1,37767.0,22,13.69703908,51.90839695,1.0861751990000001
27,130,134,1,34491.0,21,13.69703908,52.67175573,1.0861751990000001
28,130,134,0,34660.0,22,13.69703908,52.67175573,1.0861751990000001
29,130,134,0,34660.0,22,14.5781467498773,52.67175573,1.1560470372085891
30,130,134,0,34700.0,23,15.70777196766871,52.67175573,1.2456263169631903
31,240,134,0,34700.0,23,16.83739718546012,52.67175573,1.3352055967177914
32,240,134,0,34700.0,24,17.52405722145833,52.67175573,1.3896577375833334
33,240,134,0,34233.0,23,17.801826320416666,52.67175573,1.4116848271666667
34,240,135,1,34233.0,23,17.91293396,53.435114500000005,1.420495663
35,240,135,0,34233.0,23,17.91293396,53.435114500000005,1.420495663
36,240,135,0,32519.0,22,18.068135270948275,53.435114500000005,1.4328031269827586
37,240,136,1,32519.0,23,18.77359577525862,54.19847328,1.4887461450862067
38,240,137,1,35473.0,23,19.479056279568965,54.96183206,1.544689163189655
39,240,137,0,35473.0,24,19.54960233,54.96183206,1.550283465
40,240,138,1,35585.0,24,19.54960233,55.72519084,1.550283465
41,240,138,0,35585.0,25,19.739201487251904,55.72519084,1.5653186781297708
42,240,139,1,35585.0,25,20.371198678091602,56.48854962,1.6154360552290077
43,240,139,0,39715.0,25,21.003195868931297,56.48854962,1.6655534323282444
44,240,139,0,39715.0,25,21.20543497,56.48854962,1.6815909930000001
45,240,139,0,43200.0,26,21.20543497,56.48854962,1.6815909930000001
46,240,139,0,43200.0,25,21.20543497,56.48854962,1.6815909930000001
47,240,139,0,43200.0,25,21.20543497,56.48854962,1.6815909930000001
48,240,139,0,42902.0,24,21.20543497,56.48854962,1.6815909930000001
49,240,139,0,42902.0,24,21.20543497,56.48854962,1.6815909930000001
50,240,140,1,44488.0,24,21.20543497,57.251908400000005,1.6815909930000001
51,240,140,0,44488.0,24,21.8391672,57.251908400000005,1.7318459590000002
52,240,140,0,44488.0,24,22.61201138292683,57.251908400000005,1.793132502902439
53,240,141,1,47522.0,24,23.10899940195122,58.01526718,1.832543652804878
54,240,141,0,47522.0,25,23.11557646292683,58.01526718,1.8330652133739838
55,240,142,1,49905.0,25,23.12215352390244,58.77862595,1.8335867739430893
56,240,142,0,49905.0,25,23.12281123,58.77862595,1.83363893
57,240,143,1,50460.0,25,23.12281123,59.54198473,1.83363893
58,240,143,0,50460.0,25,23.484580670707963,59.54198473,1.8623272468141592
59,240,145,2,50460.0,25,23.93679247159292,61.06870229,1.8981876428318583
60,240,145,0,50669.0,25,24.304680129199998,61.06870229,1.927361134168
61,130,146,1,50669.0,25,24.6007361092,61.83206107,1.9508383733680001
62,130,147,1,49575.0,25,24.891630815436894,62.59541985,1.973906323563107
63,130,148,1,49575.0,25,25.058654951359223,63.35877863,1.9871513376407768
64,130,149,1,50991.0,26,25.225679087281552,64.1221374,2.0003963517184467
65,130,150,1,50991.0,26,25.22901957,64.88549618,2.000661252
66,130,150,0,50991.0,26,25.22901957,64.88549618,2.000661252
67,130,150,0,51563.0,26,25.22901957,64.88549618,2.000661252
68,130,150,0,51563.0,26,25.22901957,64.88549618,2.000661252
69,130,150,0,53003.0,26,25.077114478706896,64.88549618,1.9886151782327586
70,130,150,0,53003.0,26,24.715435689913793,64.88549618,1.9599340502155174
71,130,149,-1,52537.0,26,24.38992478,64.1221374,1.934121035
72,130,148,-1,52537.0,26,24.38992478,63.35877863,1.934121035
73,130,148,0,53020.0,26,24.38992478,63.35877863,1.934121035
74,130,147,-1,53020.0,26,24.38992478,62.59541985,1.934121035
75,130,146,-1,53020.0,27,24.38992478,61.83206107,1.934121035
76,130,145,-1,52070.0,27,24.38992478,61.06870229,1.934121035
77,130,144,-1,52070.0,26,24.38992478,60.30534351,1.934121035
78,130,143,-1,53712.0,26,24.38992478,59.54198473,1.934121035
79,130,142,-1,53712.0,26,24.05902208104348,58.77862595,1.907880451104348
80,130,142,0,54525.0,26,23.70699793321739,58.77862595,1.879964936321739
81,130,142,0,54525.0,26,24.018993014246576,58.77862595,1.9047061463972603
82,130,143,1,54525.0,26,24.70449891150685,59.54198473,1.9590667642054795
83,130,144,1,54839.0,26,25.390004808767124,60.30534351,2.0134273820136985
84,130,144,0,54839.0,26,24.840286608524593,60.30534351,1.9698347286065574
85,130,145,1,52826.0,26,23.81020348147541,61.06870229,1.8881491363934426
86,130,145,0,52826.0,25,23.06854363,61.06870229,1.82933551
87,130,145,0,52826.0,25,23.06854363,61.06870229,1.82933551
88,130,145,0,49993.0,25,23.06854363,61.06870229,1.82933551
89,130,144,-1,49993.0,25,23.592871156377555,60.30534351,1.8709146827704084
90,130,144,0,49993.0,24,24.438560715051025,60.30534351,1.9379778646581636
91,240,143,-1,49607.0,24,25.284250273724492,59.54198473,2.0050410465459185
92,240,143,0,49607.0,24,26.129939832397962,59.54198473,2.0721042284336737
93,240,143,0,49607.0,24,27.945542006666667,59.54198473,2.2160814810000002
94,240,143,0,50347.0,24,30.176821016190466,59.54198473,2.393021906714285
95,240,142,-1,50347.0,23,31.46832781439252,58.77862595,2.4954383956915884
96,240,142,0,50347.0,23,32.133319805046725,58.77862595,2.54817226017757
97,240,142,0,46983.0,22,32.52590837388889,58.77862595,2.579304533546296
98,240,143,1,46983.0,22,32.59871901277778,59.54198473,2.5850784173425927
99,240,143,0,45655.0,22,32.64968646,59.54198473,2.589120136
100,240,143,0,45655.0,22,32.64968646,59.54198473,2.589120136
101,240,144,1,46291.0,22,32.65735192186916,60.30534351,2.589728007233645
102,240,144,0,46291.0,23,32.68472857140187,60.30534351,2.5918989759252336
103,240,144,0,47578.0,23,32.73029095377193,60.30534351,2.5955120731578947
104,240,146,2,47578.0,23,32.887565695,61.83206107,2.60798396
105,240,146,0,50991.0,23,33.04484043622807,61.83206107,2.620455846842105
106,240,147,1,50991.0,24,33.11997405130769,62.59541985,2.6264139422615385
107,240,148,1,50991.0,24,33.181735855153846,63.35877863,2.631311653030769
108,240,149,1,50750.0,25,33.303675110263164,64.1221374,2.6409814358947368
109,240,150,1,50750.0,25,33.59688864973684,64.88549618,2.6642332701052633
110,240,152,2,53953.0,25,33.89010218921052,66.41221374,2.68748510431579
111,240,153,1,53953.0,26,33.89596646,67.17557252,2.6879501410000004
112,240,153,0,58895.0,26,33.89596646,67.17557252,2.6879501410000004
113,240,154,1,58895.0,27,33.89596646,67.9389313,2.6879501410000004
114,240,154,0,58895.0,27,33.93302522829787,67.9389313,2.690888901297873
115,240,154,0,62799.0,27,34.24184829744681,67.9389313,2.7153785704468087
116,240,155,1,65906.0,27,34.32268174,68.70229008,2.7217886622222225
117,240,155,0,65906.0,27,33.681548031666665,68.70229008,2.6709467589814815
118,240,156,1,69665.0,27,33.09170502,69.46564885,2.624172208
119,240,156,0,69665.0,28,33.09170502,69.46564885,2.624172208
120,240,157,1,72780.0,28,33.09170502,70.22900763,2.624172208
121,240,158,1,72780.0,28,32.457641076,70.99236641,2.5738909369600003
122,240,159,1,78342.0,28,31.797157801000004,71.75572519,2.52151461296
123,240,159,0,78342.0,28,32.69971022587628,71.75572519,2.5930870206185563
124,240,160,1,78342.0,28,33.64803556,72.51908397,2.66828922
125,240,160,0,80370.0,28,33.64803556,72.51908397,2.66828922
126,240,159,-1,80370.0,29,33.65617275363636,71.75572519,2.6689344994545454
127,240,159,0,82342.0,29,34.063032435454545,71.75572519,2.7011984721818183
128,240,159,0,82342.0,29,34.45361773,71.75572519,2.732171886
129,240,159,0,85183.0,30,34.45361773,71.75572519,2.732171886
130,240,160,1,83799.0,30,34.45361773,72.51908397,2.732171886
131,240,160,0,83799.0,30,34.45361773,72.51908397,2.732171886
132,240,161,1,83397.0,30,34.45361773,73.28244275,2.732171886
133,240,162,1,83397.0,30,34.45361773,74.04580153,2.732171886
134,240,163,1,83099.0,30,34.45361773,74.80916031,2.732171886
135,240,163,0,83099.0,30,34.45361773,74.80916031,2.732171886
136,240,163,0,84918.0,30,35.04120326048543,74.80916031,2.7787674185825244
137,240,163,0,84918.0,31,35.85729427504854,74.80916031,2.843483436058252
138,240,163,0,84652.0,31,35.83120040804348,74.80916031,2.8414141922934784
139,240,163,0,84652.0,31,35.37125372326087,74.80916031,2.80494042001087
140,240,163,0,86769.0,32,35.28846332,74.80916031,2.798375141
141,240,163,0,86769.0,32,35.28846332,74.80916031,2.798375141
142,240,163,0,87759.0,32,35.28846332,74.80916031,2.798375141
143,240,164,1,87759.0,32,35.28846332,75.57251908,2.798375141
144,240,164,0,90029.0,32,35.28846332,75.57251908,2.798375141
145,240,165,1,91083.0,32,35.28846332,76.33587786,2.798375141
146,240,165,0,91083.0,32,35.28846332,76.33587786,2.798375141
147,240,166,1,92347.0,32,34.74015403589744,77.09923664,2.7548942150512823
148,240,166,0,92347.0,33,34.02145454845362,77.09923664,2.6979013461030936
149,240,167,1,89763.0,33,34.89014340412371,77.86259542,2.7667883723917526
150,240,167,0,89763.0,32,35.707507968118804,77.86259542,2.8316053822970293
151,130,167,0,91244.0,32,36.209594740396035,77.86259542,2.871420862990099
152,130,167,0,92500.0,33,36.578987151428564,77.86259542,2.900713680928572
153,130,167,0,92500.0,33,35.97528758,77.86259542,2.8528403053333333
154,130,167,0,91309.0,33,35.63721582,77.86259542,2.826031215
155,130,168,1,91309.0,33,35.63721582,78.6259542,2.826031215
156,130,168,0,89747.0,33,35.63721582,78.6259542,2.826031215
157,130,168,0,89747.0,33,35.63721582,78.6259542,2.826031215
158,130,168,0,89900.0,33,36.14867862494506,78.6259542,2.8665902149450555
159,130,168,0,89900.0,33,36.5553864876744,78.6259542,2.8988421479534874
160,130,168,0,89538.0,33,35.10387670860463,78.6259542,2.7837374223720914
161,130,168,0,91124.0,33,34.17491045,78.6259542,2.710070398
162,130,168,0,91124.0,34,34.17491045,78.6259542,2.710070398
163,130,168,0,91083.0,34,34.16016048804347,78.6259542,2.7089007262608695
164,130,167,-1,91083.0,33,34.13066056413043,77.86259542,2.706561382782609
165,130,167,0,89176.0,33,34.094436601666665,77.86259542,2.7036888228333336
166,130,166,-1,89176.0,33,34.05474874055555,77.09923664,2.7005415756111115
167,130,166,0,88604.0,33,33.976305378659795,77.09923664,2.694321016701031
168,130,166,0,88604.0,33,33.891552981752575,77.09923664,2.6876001512371133
169,130,166,0,89747.0,33,33.39318184568182,77.09923664,2.6480793199090913
170,130,166,0,89747.0,33,32.94332724044444,77.09923664,2.6124058495555555
171,130,167,1,90423.0,33,32.937010368222225,77.86259542,2.6119049217777777
172,130,167,0,88854.0,33,32.93296757,77.86259542,2.611584328
173,130,167,0,88854.0,33,32.93296757,77.86259542,2.611584328
174,130,167,0,87099.0,33,32.93827374266667,77.86259542,2.6120051073333332
175,130,166,-1,87099.0,33,33.0240904261111,77.09923664,2.6188103702222216
176,130,165,-1,84580.0,33,33.42285285666666,76.33587786,2.6504322313333333
177,130,164,-1,84580.0,33,33.51855584,75.57251908,2.658021478
178,130,163,-1,84548.0,33,33.65768527704545,74.80916031,2.669054442409091
179,130,162,-1,84861.0,33,34.15457612363637,74.04580153,2.708457886727273
180,130,161,-1,85433.0,34,34.20631932425,73.28244275,2.7125611223
181,130,161,0,85433.0,35,33.84715700550001,73.28244275,2.6840795498000003
182,130,161,0,84942.0,36,33.81842402,73.28244275,2.681801024
183,130,161,0,84942.0,37,33.81842402,73.28244275,2.681801024
184,130,161,0,80837.0,37,33.81842402,73.28244275,2.681801024
185,130,162,1,81312.0,37,33.81842402,74.04580153,2.681801024
186,130,162,0,81312.0,37,33.81842402,74.04580153,2.681801024
187,130,162,0,81819.0,37,33.81842402,74.04580153,2.681801024
188,130,162,0,81819.0,38,33.81842402,74.04580153,2.681801024
189,130,161,-1,82294.0,37,33.76639553402439,73.28244275,2.67767516552439
190,130,160,-1,82294.0,37,33.703972711000006,72.51908397,2.672725036266667
191,130,160,0,81859.0,37,33.82803939433333,72.51908397,2.6825635240444443
192,130,159,-1,81859.0,36,33.76945199704546,71.75572519,2.677917543227273
193,130,159,0,78752.0,35,33.19100298568182,71.75572519,2.632046536409091
194,130,159,0,79927.0,35,32.941451631234564,71.75572519,2.6122571141728397
195,130,159,0,79927.0,34,33.0207979337037,71.75572519,2.6185492765185185
196,130,159,0,84926.0,34,32.96378061423529,71.75572519,2.6140278026823527
197,130,160,1,84926.0,34,32.73605253268292,72.51908397,2.5959689654146336
198,130,160,0,83783.0,34,31.815352825365856,72.51908397,2.5229574788292686
199,130,160,0,85900.0,34,31.39183096,72.51908397,2.489372195
200,130,160,0,85900.0,34,31.39183096,72.51908397,2.489372195
201,130,160,0,85393.0,34,31.39183096,72.51908397,2.489372195
202,130,160,0,85393.0,35,31.39183096,72.51908397,2.489372195
203,130,160,0,86640.0,35,31.39183096,72.51908397,2.489372195
204,130,159,-1,89216.0,35,31.54706045142857,71.75572519,2.5016818938571426
205,130,159,0,89216.0,35,31.870455225238096,71.75572519,2.527327099809524
206,130,159,0,87107.0,35,31.93513418,71.75572519,2.532456141
207,130,160,1,87107.0,35,31.905214151034478,72.51908397,2.530083482655172
208,130,160,0,88073.0,36,31.531213788965516,72.51908397,2.5004252533448272
209,130,161,1,88073.0,36,31.385868327155965,73.28244275,2.4888993579908254
210,130,161,0,87823.0,36,31.68438237761468,73.28244275,2.5125715226697247
211,240,161,0,88717.0,36,32.029564597637794,73.28244275,2.539944473094488
212,240,161,0,88717.0,35,32.619754707874016,73.28244275,2.5867465486850394
213,240,160,-1,90874.0,35,33.20994481811024,72.51908397,2.633548624275591
214,240,160,0,90874.0,35,34.95534734219512,72.51908397,2.7719590444756097
215,240,160,0,84201.0,34,37.40878328121949,72.51908397,2.9665165145975587
216,240,159,-1,84201.0,34,37.457852,71.75572519,2.9704076639999997
217,240,159,0,84201.0,33,37.457852,71.75572519,2.9704076639999997
218,240,159,0,82656.0,33,37.457852,71.75572519,2.9704076639999997
219,240,160,1,85055.0,32,37.15147756192771,72.51908397,2.9461121709397586
220,240,160,0,85055.0,32,36.60438035108434,72.51908397,2.9027273619036142
221,240,160,0,83574.0,31,36.54967063,72.51908397,2.8983888810000003
222,240,161,1,83574.0,31,36.499889458311685,73.28244275,2.894441234064935
223,240,161,0,84837.0,31,36.08504636090909,73.28244275,2.861544176272727
224,240,161,0,84837.0,32,35.82664308478873,73.28244275,2.841052796507042
225,240,162,1,83928.0,32,35.695888889,74.04580153,2.8306839888999997
226,240,163,1,85586.0,32,35.640551320250005,74.80916031,2.826295719525
227,240,164,1,85586.0,32,35.484775514556965,75.57251908,2.8139426983164557
228,240,165,1,92959.0,33,35.25008395126583,76.33587786,2.7953316578101264
229,240,166,1,96460.0,34,35.24539012,77.09923664,2.7949594369999997
230,240,167,1,96460.0,35,35.1852332797561,77.86259542,2.7901889996585365
231,240,167,0,97217.0,36,35.04851318829268,77.86259542,2.779347096609756
232,240,168,1,99454.0,37,35.27133479105263,78.6259542,2.797016849157895
233,240,168,0,99454.0,38,35.49648385,78.6259542,2.814871169
234,240,168,0,99607.0,38,35.49648385,78.6259542,2.814871169
235,240,169,1,103000.0,38,35.49648385,79.38931298,2.814871169
236,240,170,1,103000.0,38,35.39887842571428,80.15267176,2.8071310588571423
237,240,170,0,100000.0,39,34.99218915785714,80.15267176,2.7748805999285713
238,240,171,1,101000.0,39,35.058510792307686,80.91603053,2.7801399055384617
239,240,172,1,101000.0,39,35.49648385,81.67938931,2.814871169
240,240,172,0,104000.0,39,35.07987533170731,81.67938931,2.7818341135121947
241,130,173,1,104000.0,38,34.81324588,82.44274809,2.760690398
242,130,173,0,102000.0,38,34.81324588,82.44274809,2.760690398
243,130,173,0,102000.0,38,34.35446050222222,82.44274809,2.724308717999999
244,130,173,0,102000.0,38,33.98743220000001,82.44274809,2.6952033739999997
245,130,174,1,108000.0,38,33.98743220000001,83.20610687,2.6952033739999997
246,130,174,0,104000.0,38,33.86720412063292,83.20610687,2.6856692868860756
247,130,174,0,104000.0,38,33.5602980358228,83.20610687,2.661331633974684
248,130,174,0,104000.0,38,32.64232186493671,83.20610687,2.588536123848101
249,130,175,1,103000.0,38,32.29349092,83.96946565,2.56087383
250,130,175,0,103000.0,38,32.29349092,83.96946565,2.56087383
251,130,174,-1,97828.0,38,32.015166102,83.20610687,2.5388026717999996
252,130,174,0,97828.0,38,31.410112149826087,83.20610687,2.4908218931043478
253,130,173,-1,95864.0,38,30.90186683,82.44274809,2.450518039
254,130,172,-1,95864.0,38,30.90186683,81.67938931,2.450518039
255,130,172,0,89723.0,37,30.90186683,81.67938931,2.450518039
256,130,171,-1,89723.0,36,31.642848291891895,80.91603053,2.509277869027027
257,130,170,-1,84435.0,35,32.48487268040541,80.15267176,2.576050403148649
258,130,169,-1,84435.0,33,33.32689706891893,79.38931298,2.6428229372702714
259,130,169,0,84435.0,33,34.57077070685186,79.38931298,2.74146211675926
260,130,168,-1,83904.0,32,35.84958775777777,78.6259542,2.842872308888888
261,130,168,0,83904.0,31,36.15650385,78.6259542,2.867210755
262,130,168,0,83904.0,30,36.15650385,78.6259542,2.867210755
263,130,167,-1,81618.0,30,36.15650385,77.86259542,2.867210755
264,130,166,-1,81618.0,29,36.10183728230769,77.09923664,2.862875696182692
265,130,166,0,80732.0,28,35.798134128461534,77.09923664,2.838792036086538
266,130,166,0,80612.0,28,35.4774015961111,77.09923664,2.813357946277777
267,130,166,0,80612.0,27,35.00340465722221,77.09923664,2.7757699890555547
268,130,166,0,80604.0,27,34.55138489578313,77.09923664,2.7399248220120476
269,130,166,0,80604.0,27,34.150645215060244,77.09923664,2.7081461653855423
270,130,166,0,82535.0,27,34.00637893,77.09923664,2.6967058489999998
271,130,166,0,82535.0,28,34.00637893,77.09923664,2.6967058489999998
272,130,167,1,83171.0,28,34.35446328058139,77.86259542,2.724308937953488
273,130,167,0,83171.0,28,34.60357213147727,77.86259542,2.744063269795454
274,130,167,0,83775.0,29,34.22560175079545,77.86259542,2.7140902186590905
275,130,167,0,83775.0,30,33.91001898099999,77.86259542,2.689064505033333
276,130,167,0,83968.0,31,33.680590531,77.86259542,2.6708708289222223
277,130,166,-1,86061.0,32,33.314922612584276,77.09923664,2.641873362831461
278,130,166,0,86061.0,33,32.865753084494386,77.09923664,2.6062542190112366
279,130,167,1,86898.0,34,32.79388596,77.86259542,2.600555156
280,130,166,-1,86898.0,34,32.79388596,77.09923664,2.600555156
281,130,167,1,87976.0,34,32.79388596,77.86259542,2.600555156
282,130,167,0,88991.0,34,32.79388596,77.86259542,2.600555156
283,130,167,0,88991.0,34,32.79388596,77.86259542,2.600555156
284,130,166,-1,90673.0,35,32.434690656595734,77.09923664,2.5720709688297867
285,130,166,0,90673.0,35,32.01702169914893,77.09923664,2.538949820957446
286,130,165,-1,90407.0,35,31.650644586990285,76.33587786,2.509896115805825
287,130,164,-1,92749.0,35,31.285314247184463,75.57251908,2.48092541968932
288,130,164,0,92749.0,35,31.187336903168315,75.57251908,2.4731558162178215
289,130,163,-1,92749.0,35,31.112607645742575,74.80916031,2.4672297860198023
290,130,163,0,89578.0,35,31.10513472,74.80916031,2.466637183
291,130,164,1,89578.0,34,31.10513472,75.57251908,2.466637183
292,130,164,0,88749.0,34,31.10513472,75.57251908,2.466637183
293,130,165,1,88749.0,33,31.10513472,76.33587786,2.466637183
294,130,165,0,89031.0,33,31.18061127,76.33587786,2.4726224735
295,130,165,0,89031.0,33,31.254498840000004,76.33587786,2.4784817578842104
296,130,165,0,86898.0,33,31.17504984,76.33587786,2.4721814520947367
297,130,165,0,85707.0,32,31.01294410043478,76.33587786,2.459326466891304
298,130,165,0,85707.0,31,30.244688937391313,76.33587786,2.398403832652175
299,130,164,-1,85240.0,31,29.69154522,75.57251908,2.354539536
300,130,164,0,85240.0,31,29.69154522,75.57251908,2.354539536
301,130,164,0,84878.0,30,29.69154522,75.57251908,2.354539536
302,130,164,0,84878.0,30,29.69154522,75.57251908,2.354539536
303,130,164,0,85996.0,30,29.690394999294117,75.57251908,2.354448323482353
304,130,164,0,85996.0,30,29.661639481647057,75.57251908,2.3521680105411766
305,130,164,0,85996.0,30,29.64266084,75.57251908,2.3506630040000003
306,130,164,0,86495.0,30,29.64266084,75.57251908,2.3506630040000003
307,130,164,0,84926.0,30,29.64266084,75.57251908,2.3506630040000003
308,130,164,0,84926.0,30,29.64266084,75.57251908,2.3506630040000003
309,130,164,0,86801.0,30,29.629814425365854,75.57251908,2.349644283878049
310,130,164,0,86801.0,31,29.62159272,75.57251908,2.348992303
311,130,164,0,86149.0,31,29.62159272,75.57251908,2.348992303
312,130,165,1,84749.0,32,29.875375910000002,76.33587786,2.3691173095
313,130,165,0,84749.0,32,30.129159100000003,76.33587786,2.389242316
314,130,164,-1,82028.0,33,30.129159100000003,75.57251908,2.389242316
315,130,164,0,80974.0,33,30.19021022752688,75.57251908,2.394083670505376
316,130,164,0,80974.0,34,30.36977236731183,75.57251908,2.4083229484623656
317,130,163,-1,80539.0,35,30.46314468,74.80916031,2.415727373
318,130,163,0,80539.0,36,30.46314468,74.80916031,2.415727373
319,130,163,0,80837.0,36,30.46314468,74.80916031,2.415727373
320,130,163,0,80837.0,36,30.46314468,74.80916031,2.415727373
321,130,163,0,78913.0,36,30.589011066627908,74.80916031,2.42570857727907
322,130,164,1,78913.0,35,30.8220969677907,75.57251908,2.4441922889069767
323,130,164,0,81328.0,35,31.040128925662653,75.57251908,2.4614822231445785
324,130,165,1,81328.0,34,31.22049997,76.33587786,2.475785647
325,130,165,0,82133.0,34,31.22049997,76.33587786,2.475785647
326,130,165,0,83405.0,34,31.22049997,76.33587786,2.475785647
327,130,165,0,83405.0,33,31.22049997,76.33587786,2.475785647
328,130,165,0,85964.0,33,30.12314841203542,76.33587786,2.3887656684601786
329,130,165,0,85964.0,33,28.90386890318586,76.33587786,2.2920768034159305
330,130,165,0,83469.0,33,28.46492828,76.33587786,2.257268812
331,240,165,0,83469.0,33,28.46492828,76.33587786,2.257268812
332,240,166,1,84861.0,33,28.46492828,77.09923664,2.257268812
333,240,166,0,84861.0,33,28.46492828,77.09923664,2.257268812
334,240,166,0,85030.0,33,28.90144954913581,77.09923664,2.291884948790124
335,240,166,0,85030.0,32,29.53693955841585,77.09923664,2.342279306772278
336,240,165,-1,83654.0,32,30.581693494059426,76.33587786,2.4251282943960413
337,240,165,0,84612.0,32,31.4592868,76.33587786,2.494721444
338,240,166,1,84612.0,33,31.4592868,77.09923664,2.494721444
339,240,166,0,84209.0,33,31.4592868,77.09923664,2.494721444
340,240,167,1,84209.0,33,31.4592868,77.86259542,2.494721444
341,240,167,0,84209.0,33,31.4592868,77.86259542,2.494721444
342,240,168,1,82511.0,32,31.691775783486243,78.6259542,2.5131578201467892
343,240,169,1,82511.0,32,31.98238701284404,79.38931298,2.5362032903302754
344,240,169,0,84411.0,31,32.09281928,79.38931298,2.544960569
345,240,169,0,84411.0,31,32.09281928,79.38931298,2.544960569
346,240,170,1,83300.0,30,32.09281928,80.15267176,2.544960569
347,240,170,0,83300.0,30,32.09281928,80.15267176,2.544960569
348,240,171,1,85417.0,30,32.09281928,80.91603053,2.544960569
349,240,172,1,85417.0,30,32.46006879024997,81.67938931,2.574083455099998
350,240,172,0,84395.0,30,33.771674184000005,81.67938931,2.6780937626
351,240,173,1,85554.0,30,33.756513147419355,82.44274809,2.6768914923763445
352,240,174,1,85554.0,30,33.11699143774194,83.20610687,2.626177420870968
353,240,174,0,88266.0,30,33.00187753,83.20610687,2.6170488880000002
354,240,175,1,88266.0,30,33.00187753,83.96946565,2.6170488880000002
355,240,175,0,89578.0,31,33.00187753,83.96946565,2.6170488880000002
356,240,175,0,90850.0,31,33.07750180072289,83.96946565,2.6230458928072293
357,240,176,1,90850.0,32,33.217546746506024,84.73282443,2.63415145726506
358,240,176,0,94681.0,33,33.23435214,84.73282443,2.635484125
359,240,177,1,94681.0,34,33.34424375666669,85.49618321,2.6441985301724156
360,240,177,0,95309.0,34,34.44315992333335,85.49618321,2.7313425818965533
361,240,177,0,97514.0,35,35.14646627,85.49618321,2.787114775
362,240,178,1,97514.0,36,35.14646627,86.25954198,2.787114775
363,240,178,0,99583.0,36,35.08014621651685,86.25954198,2.7818555948651684
364,240,179,1,99583.0,36,34.988035031123594,87.02290076,2.774551178011236
365,240,179,0,97168.0,36,35.10111867009524,87.02290076,2.783518710561905
366,240,180,1,97168.0,35,35.22729985104762,87.78625954,2.7935248781809525
367,240,180,0,98247.0,35,35.142496574339624,87.78625954,2.786799978358491
368,240,181,1,98247.0,35,35.01750578188679,88.54961832,2.77688820854717
369,240,181,0,98271.0,35,34.98250836,88.54961832,2.774112913
370,240,182,1,98271.0,35,34.98250836,89.3129771,2.774112913
371,240,182,0,97048.0,34,35.26757554320001,89.3129771,2.796718740760001
372,240,182,0,97048.0,34,35.86146550820001,89.3129771,2.843814215260001
373,240,182,0,95784.0,33,36.34018240750001,89.3129771,2.88177646525
374,240,182,0,95784.0,32,36.69412848562501,89.3129771,2.9098443886875
375,240,182,0,95736.0,32,36.878482652307696,89.3129771,2.924463674076923
376,240,182,0,95736.0,31,36.92958603142857,89.3129771,2.9285161724285715
377,240,181,-1,93804.0,31,37.506582733717956,88.54961832,2.974272010961539
378,240,181,0,93804.0,30,38.144009597209305,88.54961832,3.024819961116279
379,240,181,0,95953.0,30,38.21498424837209,88.54961832,3.0304482506511623
380,240,181,0,95953.0,30,38.25331056,88.54961832,3.0334875269999997
381,240,181,0,96388.0,30,38.25331056,88.54961832,3.0334875269999997
382,240,181,0,97909.0,30,38.25331056,88.54961832,3.0334875269999997
