Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
8,25,82,1,14493,18,5.615276602784431,25.23364486,0.35600853637125746
9,25,82,0,14493,18,6.4982455250898195,25.23364486,0.41198876601197604
10,25,84,2,14493,18,7.381214447395209,27.10280374,0.4679689956526946
11,25,84,0,15560,18,8.264183369700598,27.10280374,0.5239492252934133
12,25,85,1,15560,18,9.131342800138212,28.03738318,0.5789271333821139
13,25,85,0,15560,18,9.992947544243902,28.03738318,0.6335528744390244
14,25,84,-1,16225,18,10.714293911478261,27.10280374,0.6792862342260869
15,25,85,1,16225,18,11.074975881043478,28.03738318,0.7021534707478261
16,25,84,-1,16241,18,11.435657850608695,27.10280374,0.7250207072695652
17,25,83,-1,16241,18,11.48886475592,26.168224300000002,0.7283940251440001
18,25,83,0,16241,19,11.53579665992,26.168224300000002,0.7313695079440001
19,25,82,-1,18227,19,11.598169613243243,25.23364486,0.7353239533783784
20,25,81,-1,18227,21,11.67727037,24.29906542,0.7403389416666667
21,25,80,-1,18333,23,11.73580493,23.36448598,0.7440500329999999
22,25,79,-1,18333,24,11.73580493,22.42990654,0.7440500329999999
23,25,79,0,19447,24,11.73580493,22.42990654,0.7440500329999999
24,25,78,-1,19447,24,11.73580493,21.4953271,0.7440500329999999
25,25,77,-1,19447,24,11.73580493,20.56074766,0.7440500329999999
26,25,77,0,19130,23,11.622303848970589,20.56074766,0.7368540643970588
27,25,77,0,19130,23,11.216942845294117,20.56074766,0.7111541765294117
28,25,76,-1,19130,23,10.811581841617647,19.62616822,0.6854542886617647
29,25,77,1,19674,23,10.633223,20.56074766,0.674146338
30,25,77,0,19674,24,10.633223,20.56074766,0.674146338
31,180,78,1,19817,24,10.633223,21.4953271,0.674146338
32,180,78,0,19817,24,10.633223,21.4953271,0.674146338
33,180,78,0,20055,24,10.633223,21.4953271,0.674146338
34,180,79,1,20055,25,10.968913551836733,22.42990654,0.6954291192244898
35,180,80,1,20762,25,11.435150429387754,23.36448598,0.7249885375918367
36,180,82,2,20762,25,11.922698455686273,25.23364486,0.7558990822941176
37,180,82,0,21011,25,12.416976318431372,25.23364486,0.7872362984705883
38,180,85,3,21011,25,12.576780669090908,28.03738318,0.7973678942727273
39,180,86,1,21602,26,12.606511987272727,28.97196262,0.7992528599292928
40,180,88,2,21602,26,12.942192845714287,30.841121500000003,0.820535026622449
41,180,91,3,22954,27,13.38536948857143,33.64485981,0.848632426112245
42,180,92,1,22954,28,13.678299308210526,34.57943925,0.8672041765789474
43,180,95,3,23895,28,13.928851818736842,37.38317757,0.8830892055263159
44,180,97,2,23895,28,14.080921389019608,39.25233645,0.8927304161764706
45,180,98,1,25770,29,14.21956146745098,40.18691589,0.9015201970588236
46,180,99,1,25770,29,14.474251440645162,41.12149533,0.9176675413548387
47,180,100,1,28210,30,14.751046155698925,42.05607477,0.9352163263010753
48,180,101,1,28210,30,16.32019935141414,42.99065421,1.0347006388383837
49,180,101,0,29689,30,17.91572721,42.99065421,1.135857105
50,180,102,1,29689,30,18.231506578,43.92523364,1.155877517
51,180,103,1,29689,30,18.547285946,44.85981308,1.175897929
52,180,103,0,30930,30,18.70517563,44.85981308,1.185908135
53,180,103,0,30930,29,18.70517563,44.85981308,1.185908135
54,180,104,1,32024,29,18.70517563,45.79439252,1.185908135
55,180,104,0,32024,28,18.802641922892562,45.79439252,1.192087497909091
56,180,104,0,32705,28,18.904169311322313,45.79439252,1.1985243342727274
57,180,105,1,32705,27,18.885190726237624,46.72897196,1.1973210919900992
58,180,106,1,32705,27,18.763558904455444,47.663551399999996,1.1896096345643565
59,180,107,1,33682,27,18.76221226642857,48.59813084,1.1895242577142857
60,180,108,1,33682,27,18.871898105714287,49.53271028,1.196478339857143
61,25,109,1,33608,27,19.070469026578948,50.46728972,1.2090677361973685
62,25,110,1,33608,26,19.497601585789475,51.40186916,1.2361479404736844
63,25,110,0,33608,26,19.924734145,51.40186916,1.26322814475
64,25,110,0,31569,26,20.39154210181818,51.40186916,1.2928237693181819
65,25,109,-1,31569,26,20.983988817727273,50.46728972,1.330384891477273
66,25,108,-1,30481,25,21.473098995825243,49.53271028,1.361394476708738
67,25,107,-1,30481,25,21.850261257961165,48.59813084,1.385306563601942
68,25,105,-2,30946,26,22.657923448737865,46.72897196,1.4365123462135925
69,25,104,-1,30946,26,24.060085540970874,45.79439252,1.5254094229126214
70,25,102,-2,29694,26,24.960530740412374,43.92523364,1.582497648597938
71,25,101,-1,29694,27,24.9690347971134,42.99065421,1.5830368058144328
72,25,100,-1,30687,27,25.047770765128206,42.05607477,1.588028666282051
73,25,99,-1,30687,27,25.223493658290597,41.12149533,1.599169497905983
74,25,98,-1,30392,28,25.38515872,40.18691589,1.609419063
75,25,98,0,30392,28,25.38515872,40.18691589,1.609419063
76,25,97,-1,32161,28,25.38515872,39.25233645,1.609419063
