Time,WR,HR,VE,BF,VO2rel,HRR,VO2,Unnamed: 8,Unnamed: 9,Unnamed: 10
112.0,25.0,82.0,19897.805,20.0,9.953729396323306,15.23809524,0.8659744574135336,,,
113.0,25.0,82.0,19897.805,20.0,9.770318103235295,15.23809524,0.8500176750588236,,,
114.0,25.0,81.0,20323.23,20.0,9.57076229514706,14.28571429,0.8326563199117648,,,
115.0,25.0,82.0,20323.23,20.0,9.374158964500001,15.23809524,0.8155518302352942,,,
116.0,25.0,81.0,21963.05,20.0,9.186905145750002,14.28571429,0.799260747882353,,,
117.0,25.0,81.0,21963.05,21.0,8.999651327,14.28571429,0.7829696655294118,,,
118.0,25.0,82.0,21963.05,21.0,8.85432351192647,15.23809524,0.7703261455441177,,,
119.0,25.0,81.0,22334.33,22.0,8.74769662332353,14.28571429,0.7610496062058824,,,
120.0,25.0,81.0,22334.33,22.0,8.641069734720588,14.28571429,0.7517730668676471,,,
121.0,25.0,81.0,22334.33,22.0,8.700870269447552,14.28571429,0.7569757134055944,,,
122.0,25.0,81.0,21823.82,21.0,8.802277660006991,14.28571429,0.7657981564125874,,,
123.0,25.0,81.0,21823.82,21.0,8.903685050566432,14.28571429,0.7746205994195804,,,
124.0,25.0,82.0,21823.82,21.0,8.741380198780304,15.23809524,0.7605000773333334,,,
125.0,25.0,82.0,21769.675,21.0,8.562242650674243,15.23809524,0.7449151106666667,,,
126.0,25.0,82.0,21769.675,21.0,8.4504314109441,15.23809524,0.7351875328198758,,,
127.0,25.0,82.0,21769.675,21.0,8.495714890757764,15.23809524,0.739127195552795,,,
128.0,25.0,82.0,21437.07,22.0,8.54099837057143,15.23809524,0.7430668582857143,,,
129.0,25.0,83.0,21437.07,22.0,8.578066642708661,16.19047619,0.7462917979527558,,,
130.0,25.0,83.0,21437.07,22.0,8.52066002656693,16.19047619,0.7412974223622046,,,
131.0,25.0,83.0,21220.49,21.0,8.463253410425198,16.19047619,0.7363030467716536,,,
132.0,25.0,83.0,21220.49,21.0,8.464767967957448,16.19047619,0.7364348132765958,,,
133.0,25.0,84.0,20601.69,21.0,8.516474636397163,17.14285714,0.7409332934184397,,,
134.0,25.0,85.0,20601.69,21.0,8.568181304836878,18.095238100000003,0.7454317735602836,,,
135.0,25.0,85.0,20601.69,21.0,8.582659172,18.095238100000003,0.7466913479999999,,,
136.0,25.0,86.0,20601.69,21.0,8.582659172,19.04761905,0.7466913479999999,,,
137.0,25.0,86.0,19456.91,21.0,8.582659172,19.04761905,0.7466913479999999,,,
138.0,25.0,86.0,19456.91,21.0,8.591424590584905,19.04761905,0.7474539394150943,,,
139.0,25.0,87.0,19456.91,20.0,8.620642652534592,20.0,0.7499959107987422,,,
140.0,25.0,86.0,19418.235,20.0,8.649860714484277,19.04761905,0.7525378821823899,,,
141.0,25.0,86.0,19418.235,20.0,8.71743597325564,19.04761905,0.7584169296917295,,,
142.0,25.0,86.0,19874.6,20.0,9.066297342052634,19.04761905,0.7887678687894739,,,
143.0,25.0,85.0,19874.6,21.0,9.415158710849626,18.095238100000003,0.8191188078872182,,,
144.0,25.0,85.0,19874.6,21.0,9.60354385,18.095238100000003,0.835508315,,,
145.0,25.0,85.0,19611.61,21.0,9.60354385,18.095238100000003,0.835508315,,,
146.0,25.0,84.0,19611.61,20.0,9.60354385,17.14285714,0.835508315,,,
147.0,25.0,84.0,19611.61,20.0,9.60354385,17.14285714,0.835508315,,,
148.0,25.0,84.0,20307.76,20.0,9.60354385,17.14285714,0.835508315,,,
149.0,25.0,84.0,20307.76,20.0,9.60354385,17.14285714,0.835508315,,,
150.0,25.0,84.0,20307.76,20.0,9.60354385,17.14285714,0.835508315,,,
151.0,25.0,84.0,20818.27,21.0,9.60354385,17.14285714,0.835508315,,,
152.0,25.0,84.0,20818.27,21.0,9.591856398813954,17.14285714,0.8344915067209303,,,
