Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
15,25,94,0,13720,8,8.216538743302703,22.48062016,0.6326734831918919
16,25,94,0,13720,8,7.294376892491893,22.48062016,0.5616670206243243
17,25,93,-1,13720,8,6.372215041681082,21.70542636,0.49066055805675673
18,25,92,-1,13720,8,5.76505915315951,20.93023256,0.4439095546042945
19,25,90,-2,13720,8,6.811684566656442,19.37984496,0.524499711506135
20,25,89,-1,13720,8,7.858309980153374,18.60465116,0.6050898684079753
21,25,87,-2,14404,8,8.904935393650305,17.05426357,0.6856800253098159
22,25,86,-1,14404,8,8.88440978579208,16.27906977,0.6840995535742574
23,25,85,-1,14404,8,8.745311842227723,15.50387597,0.673389011990099
24,25,85,0,14404,8,8.606213898663366,15.50387597,0.6626784704059406
25,25,84,-1,14404,8,8.46711595509901,14.72868217,0.6519679288217822
26,25,84,0,14404,8,8.447642242999999,14.72868217,0.650468453
27,25,86,2,14404,8,8.447642242999999,16.27906977,0.650468453
28,25,89,3,13636,8,8.447642242999999,18.60465116,0.650468453
29,25,92,3,13636,8,8.764560530369863,20.93023256,0.6748711611004568
30,25,94,2,13636,8,9.48482936530137,22.48062016,0.7303318613287672
31,180,98,4,13636,8,10.205098200232877,25.58139535,0.7857925615570777
32,180,100,2,13457,8,10.925367035164385,27.13178295,0.8412532617853882
33,180,100,0,13457,8,11.618077008695654,27.13178295,0.8945919296902174
34,180,101,1,13457,8,11.879031486956523,27.90697674,0.9146854245271739
35,180,102,1,13457,8,12.139985965217392,28.68217054,0.9347789193641304
36,180,102,0,13457,8,12.40094044347826,28.68217054,0.9548724142010869
37,180,102,0,13457,8,12.789184659444444,28.68217054,0.9847672188809524
38,180,102,0,12164,8,13.385112131666666,28.68217054,1.0306536343571429
39,180,103,1,12164,8,13.981039603888888,29.45736434,1.0765400498333333
40,180,103,0,12164,8,14.06446945,29.45736434,1.082964148
41,180,104,1,13607,8,14.06446945,30.23255814,1.082964148
42,180,104,0,13607,8,14.146005387467534,30.23255814,1.0892424152207794
43,180,105,1,15623,9,14.36057364396104,31.00775194,1.105764171064935
44,180,106,1,15623,11,14.575141900454545,31.78294574,1.1222859269090908
