Time,WR,HR,VE,BF,VO2rel,HRR,VO2,Unnamed: 8,Unnamed: 9,Unnamed: 10
7.0,25.0,71.0,12111.133999999998,19.0,8.899025950225807,9.016393443,0.5784366868629032,,,
8.0,25.0,74.0,12111.133999999998,19.0,8.880520389741935,11.47540984,0.5772338253709677,,,
9.0,25.0,76.0,13541.743999999999,19.0,8.862014829258065,13.114754099999999,0.5760309638790322,,,
10.0,25.0,79.0,13541.743999999999,20.0,8.84954377235533,15.57377049,0.5752203451395939,,,
11.0,25.0,82.0,13541.743999999999,21.0,8.837895602304568,18.03278689,0.5744632140482233,,,
12.0,25.0,84.0,17594.03,21.0,8.826247432253808,19.67213115,0.5737060829568528,,,
13.0,25.0,88.0,17594.03,21.0,8.814599262203046,22.95081967,0.5729489518654822,,,
14.0,25.0,94.0,17594.03,21.0,8.813900372,27.86885246,0.572903524,,,
15.0,25.0,95.0,17141.558,21.0,8.813900372,28.68852459,0.572903524,,,
16.0,25.0,96.0,17141.558,22.0,8.813900372,29.50819672,0.572903524,,,
17.0,25.0,97.0,17141.558,22.0,8.813900372,30.32786885,0.572903524,,,
18.0,25.0,95.0,19543.652,22.0,8.813900372,28.68852459,0.572903524,,,
19.0,25.0,94.0,19543.652,23.0,8.813900372,27.86885246,0.572903524,,,
20.0,25.0,93.0,18439.088,23.0,8.813900372,27.04918033,0.572903524,,,
21.0,25.0,92.0,18439.088,24.0,8.969306145728,26.229508199999998,0.58300489936,,,
22.0,25.0,91.0,18439.088,24.0,9.400988850528,25.40983607,0.61106427536,,,
23.0,25.0,90.0,18133.004,23.0,9.832671555327998,24.59016393,0.6391236513599999,,,
24.0,25.0,90.0,18133.004,23.0,9.893107134,24.59016393,0.643051964,,,
25.0,25.0,90.0,18133.004,23.0,9.893107134,24.59016393,0.643051964,,,
26.0,25.0,89.0,18186.236,22.0,9.893107134,23.770491800000002,0.643051964,,,
27.0,25.0,89.0,18186.236,22.0,9.893107134,23.770491800000002,0.643051964,,,
28.0,25.0,90.0,18186.236,22.0,9.893107134,24.59016393,0.643051964,,,
29.0,25.0,92.0,17514.182,22.0,9.893107134,26.229508199999998,0.643051964,,,
